sample_datetime bat grf12 id lat lon num sample_datetime t x y z
"2012-07-30 17:33:42" -1.0 52569.2226699953 000000000068760 42.3676 -71.1991 12 "2012-07-30 17:33:42" 0.0 0.0 0.0 0.0
"2012-07-30 17:39:59" 14.1 52569.22134526934 000000000068760 42.3676 -71.1991 1 "2012-07-30 17:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 18:00:00" 14.1 52569.21712512144 000000000068760 42.3676 -71.1991 2 "2012-07-30 18:00:00" 0.0 0.0 0.0 0.0
"2012-07-30 18:20:00" 14.1 52569.2129084877 000000000068760 42.3676 -71.1991 3 "2012-07-30 18:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 18:39:59" 14.1 52569.292063416615 000000000068760 42.3677 -71.1993 4 "2012-07-30 18:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 19:00:00" 14.1 52569.25923960755 000000000068760 42.3676 -71.1994 5 "2012-07-30 19:00:00" 0.0 0.0 0.0 0.0
"2012-07-30 19:20:00" 14.1 52569.283626629265 000000000068760 42.3677 -71.1993 6 "2012-07-30 19:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 19:39:59" 14.1 52569.27941350668 000000000068760 42.3677 -71.1993 7 "2012-07-30 19:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 19:59:59" 14.1 52569.2934515784 000000000068760 42.3677 -71.1994 8 "2012-07-30 19:59:59" 0.0 0.0 0.0 0.0
"2012-07-30 20:20:00" 14.1 52569.28923142343 000000000068760 42.3677 -71.1994 9 "2012-07-30 20:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 20:39:59" 14.1 52569.285018296425 000000000068760 42.3677 -71.1994 10 "2012-07-30 20:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 21:00:00" 14.1 52569.2807981419 000000000068760 42.3677 -71.1994 11 "2012-07-30 21:00:00" 0.0 0.0 0.0 0.0
"2012-07-30 21:20:00" 14.1 52569.211468364774 000000000068760 42.3676 -71.1993 12 "2012-07-30 21:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 21:39:59" 14.1 52569.22550993908 000000000068760 42.3676 -71.1994 1 "2012-07-30 21:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 22:00:00" 14.1 52569.20303508158 000000000068760 42.3676 -71.1993 2 "2012-07-30 22:00:00" 0.0 0.0 0.0 0.0
"2012-07-30 22:20:00" 14.1 52569.19881844034 000000000068760 42.3676 -71.1993 3 "2012-07-30 22:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 22:39:59" 14.1 52569.24146379011 000000000068760 42.3677 -71.1993 4 "2012-07-30 22:39:59" 0.0 0.0 0.0 0.0
"2012-07-30 22:59:59" 14.1 52569.19038867249 000000000068760 42.3676 -71.1993 5 "2012-07-30 22:59:59" 0.0 0.0 0.0 0.0
"2012-07-30 23:20:00" 14.1 52569.18616851812 000000000068760 42.3676 -71.1993 6 "2012-07-30 23:20:00" 0.0 0.0 0.0 0.0
"2012-07-30 23:39:59" 14.1 52569.18195539165 000000000068760 42.3676 -71.1993 7 "2012-07-30 23:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 00:00:00" 14.1 52569.17773523786 000000000068760 42.3676 -71.1993 8 "2012-07-31 00:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 00:20:00" 14.1 52569.17351859807 000000000068760 42.3676 -71.1993 9 "2012-07-31 00:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 00:39:59" 14.1 52569.216163990095 000000000068760 42.3677 -71.1993 10 "2012-07-31 00:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 01:00:00" 14.1 52569.21194384372 000000000068760 42.3677 -71.1993 11 "2012-07-31 01:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 01:20:00" 14.1 52569.16086868023 000000000068760 42.3676 -71.1993 12 "2012-07-31 01:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 01:39:59" 14.1 52569.15665555528 000000000068760 42.3676 -71.1993 1 "2012-07-31 01:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 01:59:59" 14.1 52569.152438916746 000000000068760 42.3676 -71.1993 2 "2012-07-31 01:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 02:20:00" 14.1 52569.195077316275 000000000068760 42.3677 -71.1993 3 "2012-07-31 02:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 02:39:59" 14.1 52569.14400564046 000000000068760 42.3676 -71.1993 4 "2012-07-31 02:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 03:00:00" 14.1 52569.13978548874 000000000068760 42.3676 -71.1993 5 "2012-07-31 03:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 03:20:00" 14.1 52569.15382346478 000000000068760 42.3676 -71.1994 6 "2012-07-31 03:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 03:39:59" 14.1 52569.13135572775 000000000068760 42.3676 -71.1993 7 "2012-07-31 03:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 04:00:00" 14.1 52569.192248745356 000000000068760 42.3677 -71.1994 8 "2012-07-31 04:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 04:20:00" 14.1 52569.16977753251 000000000068760 42.3677 -71.1993 9 "2012-07-31 04:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 04:39:59" 14.1 52569.14730979241 000000000068760 42.3677 -71.1992 10 "2012-07-31 04:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 04:59:59" 14.1 52569.16134778701 000000000068760 42.3677 -71.1993 11 "2012-07-31 04:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 05:20:00" 14.1 52569.17538220591 000000000068760 42.3677 -71.1994 12 "2012-07-31 05:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 05:39:59" 14.0 52569.10605590905 000000000068760 42.3676 -71.1993 1 "2012-07-31 05:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 06:00:00" 14.0 52569.148694386 000000000068760 42.3677 -71.1993 2 "2012-07-31 06:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 06:20:00" 14.0 52569.097619124215 000000000068760 42.3676 -71.1993 3 "2012-07-31 06:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 06:39:59" 14.0 52569.093406002976 000000000068760 42.3676 -71.1993 4 "2012-07-31 06:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 07:00:00" 14.0 52569.08918585423 000000000068760 42.3676 -71.1993 5 "2012-07-31 07:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 07:20:00" 14.0 52569.08496921964 000000000068760 42.3676 -71.1993 6 "2012-07-31 07:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 07:39:59" 14.0 52569.08075609918 000000000068760 42.3676 -71.1993 7 "2012-07-31 07:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 07:59:59" 14.0 52569.14165265265 000000000068760 42.3677 -71.1994 8 "2012-07-31 07:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 08:20:00" 14.0 52569.072319317274 000000000068760 42.3676 -71.1993 9 "2012-07-31 08:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 08:39:59" 14.0 52569.11496487842 000000000068760 42.3677 -71.1993 10 "2012-07-31 08:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 09:00:00" 14.0 52569.11074473797 000000000068760 42.3677 -71.1993 11 "2012-07-31 09:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 09:20:00" 14.0 52569.1065281116 000000000068760 42.3677 -71.1993 12 "2012-07-31 09:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 09:39:59" 14.0 52569.073710812736 000000000068760 42.3676 -71.1994 1 "2012-07-31 09:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 10:00:00" 14.0 52569.05123615159 000000000068760 42.3676 -71.1993 2 "2012-07-31 10:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 10:20:00" 14.0 52569.11213271793 000000000068760 42.3677 -71.1994 3 "2012-07-31 10:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 10:39:59" 14.0 52569.04280640092 000000000068760 42.3676 -71.1993 4 "2012-07-31 10:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 10:59:59" 14.0 52569.03858976898 000000000068760 42.3676 -71.1993 5 "2012-07-31 10:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 11:20:00" 14.0 52569.03436962344 000000000068760 42.3676 -71.1993 6 "2012-07-31 11:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 11:39:59" 14.0 52569.03015650591 000000000068760 42.3676 -71.1993 7 "2012-07-31 11:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 12:00:00" 14.0 52569.02593636083 000000000068760 42.3676 -71.1993 8 "2012-07-31 12:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 12:20:00" 14.0 52569.021719729906 000000000068760 42.3676 -71.1993 9 "2012-07-31 12:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 12:39:59" 14.0 52569.01750661308 000000000068760 42.3676 -71.1993 10 "2012-07-31 12:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 13:00:00" 14.0 52569.031540931384 000000000068760 42.3676 -71.1994 11 "2012-07-31 13:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 13:20:00" 14.0 52569.05592861462 000000000068760 42.3677 -71.1993 12 "2012-07-31 13:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 13:39:59" 14.0 52569.05171550538 000000000068760 42.3677 -71.1993 1 "2012-07-31 13:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 13:59:59" 14.0 52569.00064009279 000000000068760 42.3676 -71.1993 2 "2012-07-31 13:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 14:20:00" 14.0 52568.99641994944 000000000068760 42.3676 -71.1993 3 "2012-07-31 14:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 14:39:59" 14.0 52568.99220683408 000000000068760 42.3676 -71.1993 4 "2012-07-31 14:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 15:00:00" 14.0 52569.03484550138 000000000068760 42.3677 -71.1993 5 "2012-07-31 15:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 15:20:00" 14.0 52569.03062887946 000000000068760 42.3677 -71.1993 6 "2012-07-31 15:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 15:39:59" 14.0 52569.04467017213 000000000068760 42.3677 -71.1994 7 "2012-07-31 15:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 16:00:00" 14.0 52569.04045003167 000000000068760 42.3677 -71.1994 8 "2012-07-31 16:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 16:20:00" 14.0 52568.98937458834 000000000068760 42.3676 -71.1994 9 "2012-07-31 16:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 16:39:59" 14.0 52568.98516146925 000000000068760 42.3676 -71.1994 10 "2012-07-31 16:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 16:59:59" 14.0 52569.00954928736 000000000068760 42.3677 -71.1993 11 "2012-07-31 16:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 17:20:00" 14.0 52569.0053291531 000000000068760 42.3677 -71.1993 12 "2012-07-31 17:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 17:39:59" 14.0 52568.95425718225 000000000068760 42.3676 -71.1993 1 "2012-07-31 17:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 18:00:00" 14.0 52569.01515027698 000000000068760 42.3677 -71.1994 2 "2012-07-31 18:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 18:20:00" 14.0 52568.9458204151 000000000068760 42.3676 -71.1993 3 "2012-07-31 18:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 18:39:59" 14.0 52568.988466187584 000000000068760 42.3677 -71.1993 4 "2012-07-31 18:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 19:00:35" 14.0 52568.98412306979 000000000068760 42.3677 -71.1993 5 "2012-07-31 19:00:35" 0.0 0.0 0.0 0.0
"2012-07-31 19:20:00" 14.0 52568.95142490059 000000000068760 42.3676 -71.1994 6 "2012-07-31 19:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 19:39:59" 14.0 52568.97581633065 000000000068760 42.3677 -71.1993 7 "2012-07-31 19:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 19:59:59" 14.0 52568.94299515325 000000000068760 42.3676 -71.1994 8 "2012-07-31 19:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 20:20:00" 14.0 52568.93877500912 000000000068760 42.3676 -71.1994 9 "2012-07-31 20:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 20:39:59" 14.0 52568.934561892966 000000000068760 42.3676 -71.1994 10 "2012-07-31 20:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 21:00:00" 14.0 52568.91208741183 000000000068760 42.3676 -71.1993 11 "2012-07-31 21:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 21:20:00" 14.0 52568.907870787545 000000000068760 42.3676 -71.1993 12 "2012-07-31 21:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 21:39:59" 14.0 52568.90365767733 000000000068760 42.3676 -71.1993 1 "2012-07-31 21:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 22:00:00" 14.0 52568.899437539614 000000000068760 42.3676 -71.1993 2 "2012-07-31 22:00:00" 0.0 0.0 0.0 0.0
"2012-07-31 22:20:00" 14.0 52568.89522091612 000000000068760 42.3676 -71.1993 3 "2012-07-31 22:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 22:39:59" 14.0 52568.956121064264 000000000068760 42.3677 -71.1994 4 "2012-07-31 22:39:59" 0.0 0.0 0.0 0.0
"2012-07-31 22:59:59" 14.0 52568.93365015684 000000000068760 42.3677 -71.1993 5 "2012-07-31 22:59:59" 0.0 0.0 0.0 0.0
"2012-07-31 23:20:00" 14.0 52568.882571046866 000000000068760 42.3676 -71.1993 6 "2012-07-31 23:20:00" 0.0 0.0 0.0 0.0
"2012-07-31 23:39:59" 14.0 52568.896612234006 000000000068760 42.3676 -71.1994 7 "2012-07-31 23:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 00:00:00" 14.0 52568.874137801955 000000000068760 42.3676 -71.1993 8 "2012-08-01 00:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 00:20:00" 14.0 52568.91678018029 000000000068760 42.3677 -71.1993 9 "2012-08-01 00:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 00:39:59" 14.0 52568.91256707916 000000000068760 42.3677 -71.1993 10 "2012-08-01 00:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 01:00:00" 14.0 52568.90834695047 000000000068760 42.3677 -71.1993 11 "2012-08-01 01:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 01:20:00" 14.0 52568.85727131504 000000000068760 42.3676 -71.1993 12 "2012-08-01 01:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 01:39:59" 14.0 52568.85305820777 000000000068760 42.3676 -71.1993 1 "2012-08-01 01:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 01:59:59" 14.0 52568.895700621404 000000000068760 42.3677 -71.1993 2 "2012-08-01 01:59:59" 0.0 0.0 0.0 0.0
"2012-08-01 02:20:00" 14.0 52568.89148049373 000000000068760 42.3677 -71.1993 3 "2012-08-01 02:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 02:39:59" 14.0 52568.84040834594 000000000068760 42.3676 -71.1993 4 "2012-08-01 02:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 03:00:00" 14.0 52568.854442455704 000000000068760 42.3676 -71.1994 5 "2012-08-01 03:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 03:20:00" 14.0 52568.83197159202 000000000068760 42.3676 -71.1993 6 "2012-08-01 03:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 03:39:59" 14.0 52568.82775848629 000000000068760 42.3676 -71.1993 7 "2012-08-01 03:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 04:00:00" 14.0 52568.823538353 000000000068760 42.3676 -71.1993 8 "2012-08-01 04:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 04:20:00" 14.0 52568.81932173387 000000000068760 42.3676 -71.1993 9 "2012-08-01 04:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 04:39:59" 14.0 52568.81510862882 000000000068760 42.3676 -71.1993 10 "2012-08-01 04:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 04:59:59" 14.0 52568.81089201015 000000000068760 42.3676 -71.1993 11 "2012-08-01 04:59:59" 0.0 0.0 0.0 0.0
"2012-08-01 05:20:00" 14.0 52568.85353098035 000000000068760 42.3677 -71.1993 12 "2012-08-01 05:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 05:39:59" 13.9 52568.80245877356 000000000068760 42.3676 -71.1993 1 "2012-08-01 05:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 06:00:00" 13.9 52568.845097757854 000000000068760 42.3677 -71.1993 2 "2012-08-01 06:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 06:20:00" 13.9 52568.79402202416 000000000068760 42.3676 -71.1993 3 "2012-08-01 06:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 06:39:59" 13.9 52568.83666805024 000000000068760 42.3677 -71.1993 4 "2012-08-01 06:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 07:00:00" 13.9 52568.78558878951 000000000068760 42.3676 -71.1993 5 "2012-08-01 07:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 07:20:00" 13.9 52568.82823131583 000000000068760 42.3677 -71.1993 6 "2012-08-01 07:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 07:39:59" 13.9 52568.77715906971 000000000068760 42.3676 -71.1993 7 "2012-08-01 07:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 07:59:59" 13.9 52568.77294245326 000000000068760 42.3676 -71.1993 8 "2012-08-01 07:59:59" 0.0 0.0 0.0 0.0
"2012-08-01 08:20:00" 13.9 52568.76872232323 000000000068760 42.3676 -71.1993 9 "2012-08-01 08:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 08:39:59" 13.9 52568.7645092211 000000000068760 42.3676 -71.1993 10 "2012-08-01 08:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 09:00:00" 13.9 52568.760289091566 000000000068760 42.3676 -71.1993 11 "2012-08-01 09:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 09:20:00" 13.9 52568.75607247611 000000000068760 42.3676 -71.1993 12 "2012-08-01 09:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 09:39:59" 13.9 52568.7518593747 000000000068760 42.3676 -71.1993 1 "2012-08-01 09:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 10:00:00" 13.9 52568.74763924593 000000000068760 42.3676 -71.1993 2 "2012-08-01 10:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 10:20:00" 13.9 52568.743422631116 000000000068760 42.3676 -71.1993 3 "2012-08-01 10:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 10:39:59" 13.9 52568.76781458641 000000000068760 42.3677 -71.1992 4 "2012-08-01 10:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 10:59:59" 13.9 52568.753247035034 000000000068760 42.3676 -71.1994 5 "2012-08-01 10:59:59" 0.0 0.0 0.0 0.0
"2012-08-01 11:20:00" 13.9 52568.73077278844 000000000068760 42.3676 -71.1993 6 "2012-08-01 11:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 11:39:59" 13.9 52568.77341892022 000000000068760 42.3677 -71.1993 7 "2012-08-01 11:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 12:00:00" 13.9 52568.722339561165 000000000068760 42.3676 -71.1993 8 "2012-08-01 12:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 12:20:00" 13.9 52568.764982193185 000000000068760 42.3677 -71.1993 9 "2012-08-01 12:20:00" 0.0 0.0 0.0 0.0
"2012-08-01 12:39:59" 13.9 52568.76076910079 000000000068760 42.3677 -71.1993 10 "2012-08-01 12:39:59" 0.0 0.0 0.0 0.0
"2012-08-01 13:00:00" 13.9 52568.709689722134 000000000068760 42.3676 -71.1993 11 "2012-08-01 13:00:00" 0.0 0.0 0.0 0.0
"2012-08-01 13:20:00" 13.9 52568.70547310957 000000000068760 42.3676 -71.1993 12 "2012-08-01 13:20:00" 0.0 0.0 0.0 0.0
"2012-08-02 13:07:26" 13.9 52568.34731448143 000000000068760 42.3674 -71.1995 12 "2012-08-02 13:07:26" 29.44 -19177.1 -90677.8 19694.9
"2012-08-02 16:09:59" 14.2 52568.35568743994 000000000068760 42.3675 -71.1995 12 "2012-08-02 16:09:59" 34.91 -89516.8 -78723.2 27361.2
"2012-08-02 20:31:52" 14.2 52568.29257372833 000000000068760 42.3676 -71.1992 12 "2012-08-02 20:31:52" 32.0 -57571.2 -60859.1 109586.9
"2012-08-02 20:39:59" 14.2 52568.272608801766 000000000068760 42.3676 -71.1991 1 "2012-08-02 20:39:59" 32.44 -57608.8 -60895.7 109666.3
"2012-08-02 21:00:04" 14.2 52568.26837465389 000000000068760 42.3676 -71.1991 2 "2012-08-02 21:00:04" 32.16 -57645.0 -60794.7 109871.9
"2012-08-02 21:20:00" 14.2 52568.264172130686 000000000068760 42.3676 -71.1991 3 "2012-08-02 21:20:00" 31.88 -58025.3 -60902.0 109980.6
"2012-08-02 21:39:59" 14.2 52568.259959066105 000000000068760 42.3676 -71.1991 4 "2012-08-02 21:39:59" 31.79 -58247.6 -60879.2 109862.3
"2012-08-02 22:00:32" 14.2 52568.27388020738 000000000068760 42.3676 -71.1992 5 "2012-08-02 22:00:32" 31.68 -58284.4 -61003.9 109904.2
"2012-08-02 22:20:35" 14.2 52568.29825939271 000000000068760 42.3677 -71.1991 6 "2012-08-02 22:20:35" 31.6 -58475.2 -61595.1 110131.4
"2012-08-02 22:40:35" 14.2 31788.37951874719 000000000068760 0.0 0.0 7 "2012-08-02 22:40:35" 31.42 -58486.3 -61606.3 110152.9
"2012-08-02 22:59:59" 14.2 52568.24309275544 000000000068760 42.3676 -71.1991 8 "2012-08-02 22:59:59" 31.31 -58517.2 -61631.6 110190.6
"2012-08-02 23:20:36" 14.2 52568.25699982156 000000000068760 42.3676 -71.1992 9 "2012-08-02 23:20:36" 31.18 -58526.4 -61644.5 110224.0
"2012-08-02 23:40:36" 14.2 52568.2527832395 000000000068760 42.3676 -71.1992 10 "2012-08-02 23:40:36" 31.09 -58535.8 -61685.5 110259.4
"2012-08-03 00:00:19" 14.2 52568.230372748716 000000000068760 42.3676 -71.1991 11 "2012-08-03 00:00:19" 30.99 -58547.5 -61696.4 110279.0
"2012-08-03 00:20:36" 14.2 52568.27295645805 000000000068760 42.3677 -71.1991 12 "2012-08-03 00:20:36" 30.89 -58552.4 -61709.1 110300.1
"2012-08-03 00:39:59" 14.1 52568.240263506166 000000000068760 42.3676 -71.1992 1 "2012-08-03 00:39:59" 30.84 -58554.9 -61715.4 110323.8
"2012-08-03 01:00:35" 14.1 52568.235920427716 000000000068760 42.3676 -71.1992 2 "2012-08-03 01:00:35" 30.73 -58573.8 -61734.8 110345.9
"2012-08-03 01:20:03" 14.1 52568.23181628906 000000000068760 42.3676 -71.1992 3 "2012-08-03 01:20:03" 30.69 -58585.5 -61760.2 110371.1
"2012-08-03 01:39:59" 14.1 52568.22761376378 000000000068760 42.3676 -71.1992 4 "2012-08-03 01:39:59" 30.63 -58579.5 -61762.6 110380.4
"2012-08-03 02:00:28" 14.1 52568.223295282776 000000000068760 42.3676 -71.1992 5 "2012-08-03 02:00:28" 30.55 -58577.3 -61761.6 110400.9
"2012-08-03 02:20:00" 14.1 52568.247783543084 000000000068760 42.3677 -71.1991 6 "2012-08-03 02:20:00" 30.49 -58585.9 -61774.6 110418.2
"2012-08-03 02:40:04" 14.1 52568.21494645451 000000000068760 42.3676 -71.1992 7 "2012-08-03 02:40:04" 30.43 -58594.5 -61805.0 110440.6
"2012-08-03 03:00:31" 14.1 52568.192381404864 000000000068760 42.3676 -71.1991 8 "2012-08-03 03:00:31" 30.36 -58605.7 -61824.9 110459.3
"2012-08-03 03:20:36" 14.1 52568.27151443454 000000000068760 42.3677 -71.1993 9 "2012-08-03 03:20:36" 30.32 -58612.1 -61829.7 110466.5
"2012-08-03 03:40:36" 14.1 52568.20218427443 000000000068760 42.3676 -71.1992 10 "2012-08-03 03:40:36" 30.28 -58623.5 -61877.5 110515.9
"2012-08-03 04:00:35" 14.1 52568.244831284326 000000000068760 42.3677 -71.1992 11 "2012-08-03 04:00:35" 30.24 -58623.6 -61887.8 110537.4
"2012-08-03 04:20:28" 14.1 52568.17552565127 000000000068760 42.3676 -71.1991 12 "2012-08-03 04:20:28" 30.21 -58621.3 -61896.6 110557.6
"2012-08-03 04:40:19" 14.1 52568.236454361926 000000000068760 42.3677 -71.1992 1 "2012-08-03 04:40:19" 30.17 -58622.8 -61898.9 110570.6
"2012-08-03 05:00:24" 14.1 52568.18536012631 000000000068760 42.3676 -71.1992 2 "2012-08-03 05:00:24" 30.15 -58626.7 -61884.8 110555.9
"2012-08-03 05:20:36" 14.1 52568.11598751716 000000000068760 42.3675 -71.1991 3 "2012-08-03 05:20:36" 30.09 -58630.0 -61912.4 110595.8
"2012-08-03 05:39:59" 14.1 52568.1587612607 000000000068760 42.3676 -71.1991 4 "2012-08-03 05:39:59" 30.07 -58639.0 -61926.6 110626.4
"2012-08-03 06:00:04" 14.1 52568.15452711956 000000000068760 42.3676 -71.1991 5 "2012-08-03 06:00:04" 30.04 -58639.7 -61920.1 110656.5
"2012-08-03 06:20:36" 14.1 52568.19705824857 000000000068760 42.3677 -71.1991 6 "2012-08-03 06:20:36" 29.98 -58638.3 -61928.7 110671.2
"2012-08-03 06:40:36" 14.1 52568.211095203085 000000000068760 42.3677 -71.1992 7 "2012-08-03 06:40:36" 29.96 -58641.1 -61932.1 110686.2
"2012-08-03 07:00:04" 14.1 52568.141877404516 000000000068760 42.3676 -71.1991 8 "2012-08-03 07:00:04" 29.95 -58644.3 -61939.4 110706.1
"2012-08-03 07:20:35" 14.1 31788.410296880218 000000000068760 0.0 0.0 9 "2012-08-03 07:20:35" 29.9 -58648.4 -61947.0 110721.5
"2012-08-03 07:40:35" 14.1 52568.06822138567 000000000068760 42.3675 -71.199 10 "2012-08-03 07:40:35" 29.89 -58644.9 -61944.8 110737.8
"2012-08-03 08:00:32" 14.1 52568.147382824 000000000068760 42.3676 -71.1992 11 "2012-08-03 08:00:32" 29.87 -58654.2 -61959.9 110750.7
"2012-08-03 08:20:04" 14.1 52568.14326463508 000000000068760 42.3676 -71.1992 12 "2012-08-03 08:20:04" 29.85 -58652.7 -61972.1 110765.6
"2012-08-06 20:38:55" 14.1 52067.59882529641 000000000068760 41.5337 -70.6471 12 "2012-08-06 20:38:55" 32.65 -13006.3 -99396.2 15746.0
"2012-08-06 21:00:00" 14.1 52067.642805244424 000000000068760 41.5338 -70.6471 1 "2012-08-06 21:00:00" 31.96 -8845.0 -103276.0 16131.0
"2012-08-06 21:20:00" 14.1 52067.571414855774 000000000068760 41.5337 -70.647 2 "2012-08-06 21:20:00" 31.12 -8807.9 -103238.7 16581.4
"2012-08-06 21:39:59" 14.1 52067.61562821915 000000000068760 41.5338 -70.647 3 "2012-08-06 21:39:59" 30.3 -8766.7 -103198.8 17182.5
"2012-08-06 22:00:00" 14.1 52067.611381463976 000000000068760 41.5338 -70.647 4 "2012-08-06 22:00:00" 29.89 -8745.9 -103188.0 17496.8
"2012-08-06 22:20:00" 14.1 52067.607138245156 000000000068760 41.5338 -70.647 5 "2012-08-06 22:20:00" 29.33 -8749.4 -103171.9 17831.6
