sample_datetime bat f id lat lon num sample_datetime_x temp x y z igrfx igrfy igrfz igrff buoy_datetime WDIR WSPD GST WVHT DPD APD MWD PRES ATMP WTMP DEWP VIS TIDE buoy_lat buoy_lon buoy_id sample_datetime_y mins_diff
"2012-09-05 00:20:27" 13.1 159635.76232 000000000068740 48.1198 -127.9752 1 "2012-09-05 00:20:27" 13.37 126720.6336 96400.482 126720.6336 18763.1306406 5895.37114396 49648.440315 53402.0420777 "2012-09-05 00:20:00" 298 2.7 3.3 99.0 99.0 99.0 999 1021.5 11.7 11.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 00:20:27" 0.0
"2012-09-05 00:40:33" 13.1 160047.233633 000000000068740 48.1191 -127.9767 2 "2012-09-05 00:40:33" 13.35 126840.6342 96780.4839 126840.6342 18763.6438911 5895.49923909 49647.5750474 53401.4321103 "2012-09-05 00:50:00" 288 3.4 4.1 1.39 7.69 6.21 277 1021.4 11.6 11.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 00:40:33" 9.0
"2012-09-05 01:20:22" 13.1 158695.445487 000000000068740 48.1186 -127.9776 4 "2012-09-05 01:20:22" 13.29 126440.6322 94993.8083 126440.6322 18763.9917283 5895.5766319 49646.9929495 53401.0216974 "2012-09-05 01:20:00" 289 3.1 3.7 99.0 99.0 99.0 999 1021.1 11.6 10.7 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 01:20:22" 0.0
"2012-09-05 01:40:27" 13.1 155040.943186 000000000068740 48.1187 -127.9777 5 "2012-09-05 01:40:27" 13.26 125133.959 89680.4484 125133.959 18763.952939 5895.57561576 49647.037851 53401.0497005 "2012-09-05 01:50:00" 227 1.6 1.9 1.37 8.33 6.32 282 1020.9 11.4 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 01:40:27" 9.0
"2012-09-05 02:00:36" 13.1 162323.803893 000000000068740 48.1191 -127.9778 6 "2012-09-05 02:00:36" 13.24 127973.9732 99520.4976 127973.9732 18763.7647447 5895.55975697 49647.2996103 53401.2251811 "2012-09-05 01:50:00" 227 1.6 1.9 1.37 8.33 6.32 282 1020.9 11.4 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 02:00:36" 10.0
"2012-09-05 02:20:32" 13.1 160973.324118 000000000068740 48.1198 -127.9781 7 "2012-09-05 02:20:32" 13.23 126780.6339 97913.8229 126780.6339 18763.4490844 5895.54187763 49647.7308627 53401.5132313 "2012-09-05 02:20:00" 213 1.5 1.8 99.0 99.0 99.0 999 1020.7 11.1 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 02:20:32" 0.0
"2012-09-05 02:40:36" 13.1 159099.468719 000000000068740 48.1203 -127.9777 8 "2012-09-05 02:40:36" 13.22 126840.6342 95367.1435 126840.6342 18763.1562172 5895.4891039 49648.1834374 53401.825265 "2012-09-05 02:50:00" 196 2.1 2.7 1.45 8.33 6.8 276 1020.6 11.2 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 02:40:36" 9.0
"2012-09-05 03:20:03" 13.1 158414.962172 000000000068740 48.1213 -127.975 10 "2012-09-05 03:20:03" 13.19 126147.2974 94307.1382 126147.2974 18762.3619695 5895.26209256 49649.5390485 53402.7814776 "2012-09-05 03:20:00" 201 2.4 2.9 99.0 99.0 99.0 999 1020.5 11.4 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 03:20:03" 0.0
"2012-09-05 03:40:24" 13.1 159367.716307 000000000068740 48.1213 -127.9728 11 "2012-09-05 03:40:24" 13.18 127300.6365 95353.8101 127300.6365 18762.1205956 5895.11883758 49650.0567762 53403.1622026 "2012-09-05 03:50:00" 221 3.3 3.9 1.4 8.33 6.9 279 1020.4 11.5 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 03:40:24" 9.0
"2012-09-05 04:00:00" 13.1 163249.148001 000000000068740 48.1209 -127.9706 12 "2012-09-05 04:00:00" 13.18 127707.3052 101040.5052 127707.3052 18762.0784546 5894.99543483 49650.2855059 53403.3464301 "2012-09-05 03:50:00" 221 3.3 3.9 1.4 8.33 6.9 279 1020.4 11.5 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 04:00:00" 10.0
"2012-09-05 04:40:35" 13.1 155301.44231 000000000068740 48.1182 -127.9673 2 "2012-09-05 04:40:35" 13.18 125393.9603 90093.7838 125393.9603 18763.0612384 5894.9127876 49649.1085864 53402.5883946 "2012-09-05 04:50:00" 214 2.3 2.8 1.32 9.09 7.11 274 1020.5 11.2 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 04:40:35" 9.0
"2012-09-05 05:00:32" 13.1 155739.289737 000000000068740 48.1168 -127.9665 3 "2012-09-05 05:00:32" 13.19 125853.9626 90660.4533 125853.9626 18763.6707773 5894.92836093 49648.2825319 53402.0362887 "2012-09-05 04:50:00" 214 2.3 2.8 1.32 9.09 7.11 274 1020.5 11.2 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 05:00:32" 10.0
"2012-09-05 05:20:36" 13.1 161749.79466 000000000068740 48.1161 -127.9658 4 "2012-09-05 05:20:36" 13.18 127400.637 98820.4941 127400.637 18763.9426464 5894.91569575 49647.9387522 53401.810803 "2012-09-05 05:20:00" 228 2.3 2.8 99.0 99.0 99.0 999 1020.4 11.2 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 05:20:36" 0.0
"2012-09-05 05:40:24" 13.1 154124.88655 000000000068740 48.1144 -127.9654 5 "2012-09-05 05:40:24" 13.19 125080.6254 88300.4415 125080.6254 18764.7454403 5894.9717026 49646.8009803 53401.0412857 "2012-09-05 05:50:00" 221 2.1 2.6 1.44 8.33 7.49 284 1020.2 11.1 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 05:40:24" 9.0
"2012-09-05 06:20:31" 13.1 160069.671494 000000000068740 48.1116 -127.963 7 "2012-09-05 06:20:31" 13.19 126380.6319 96927.1513 126380.6319 18765.8766344 5894.95149641 49645.3382624 53400.0766872 "2012-09-05 06:20:00" 209 2.1 2.5 99.0 99.0 99.0 999 1019.9 11.0 10.7 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 06:20:31" 0.0
"2012-09-05 06:40:03" 13.1 161799.659697 000000000068740 48.1099 -127.9621 8 "2012-09-05 06:40:03" 13.19 127093.9688 98960.4948 127093.9688 18766.6244984 5894.97546106 49644.3189343 53399.3945022 "2012-09-05 06:50:00" 219 1.9 2.5 1.51 9.09 7.26 281 1019.7 11.0 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 06:40:03" 9.0
"2012-09-05 07:00:00" 13.1 160086.633101 000000000068740 48.1089 -127.9613 9 "2012-09-05 07:00:00" 13.18 127053.9686 96660.4833 127053.9686 18767.0347444 5894.97118036 49643.781902 53399.0389412 "2012-09-05 06:50:00" 219 1.9 2.5 1.51 9.09 7.26 281 1019.7 11.0 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 07:00:00" 10.0
"2012-09-05 07:40:35" 13.1 159888.166737 000000000068740 48.1075 -127.9604 11 "2012-09-05 07:40:35" 13.17 127247.3029 96100.4805 127247.3029 18767.6332259 5894.97770767 49642.9755533 53398.5003615 "2012-09-05 07:50:00" 212 2.2 2.6 1.53 10.0 7.63 278 1019.5 11.2 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 07:40:35" 9.0
"2012-09-05 08:20:20" 13.1 160285.564268 000000000068740 48.1059 -127.959 1 "2012-09-05 08:20:20" 13.16 127160.6358 96640.4832 127160.6358 18768.2764388 5894.96217227 49642.1432481 53397.950951 "2012-09-05 08:20:00" 219 3.0 4.0 99.0 99.0 99.0 999 1019.3 10.9 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 08:20:20" 0.0
"2012-09-05 08:40:36" 13.1 162535.197957 000000000068740 48.1057 -127.9582 2 "2012-09-05 08:40:36" 13.15 127313.9699 99927.1663 127313.9699 18768.2883341 5894.91831841 49642.1845752 53397.9887109 "2012-09-05 08:50:00" 215 4.0 4.9 1.43 9.09 7.06 286 1019.2 10.8 10.4 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 08:40:36" 9.0
"2012-09-05 09:20:36" 13.1 160636.794027 000000000068740 48.1055 -127.9552 4 "2012-09-05 09:20:36" 13.14 127140.6357 97433.8205 127140.6357 18768.0590273 5894.73109453 49642.7438481 53398.4073835 "2012-09-05 09:20:00" 214 4.2 4.8 99.0 99.0 99.0 999 1019.1 10.8 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 09:20:36" 0.0
"2012-09-05 09:40:03" 13.1 161307.86142 000000000068740 48.1049 -127.9545 5 "2012-09-05 09:40:03" 13.13 127413.9704 98047.1569 127413.9704 18768.2810554 5894.71348103 49642.4723823 53398.2311039 "2012-09-05 09:50:00" 199 4.6 6.0 1.43 9.09 7.05 284 1018.8 10.9 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 09:40:03" 9.0
"2012-09-05 10:20:35" 13.1 160801.896456 000000000068740 48.1035 -127.9526 7 "2012-09-05 10:20:35" 13.12 127547.3044 97333.82 127547.3044 18768.7698666 5894.65587125 49641.9030556 53397.8672714 "2012-09-05 10:20:00" 214 4.4 5.3 99.0 99.0 99.0 999 1018.7 10.6 10.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 10:20:35" 0.0
"2012-09-05 11:00:32" 13.1 158763.616778 000000000068740 48.1015 -127.9525 9 "2012-09-05 11:00:32" 13.12 126493.9658 94813.8074 126493.9658 18769.7547425 5894.74327671 49640.4731746 53396.8938084 "2012-09-05 10:50:00" 211 3.3 3.9 1.41 10.0 6.61 289 1018.6 10.4 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 11:00:32" 10.0
"2012-09-05 11:20:32" 13.1 161902.939755 000000000068740 48.1006 -127.9524 10 "2012-09-05 11:20:32" 13.12 127033.9685 98680.4934 127033.9685 18770.19189 5894.77882605 49639.8423685 53396.4649707 "2012-09-05 11:20:00" 168 2.3 3.0 99.0 99.0 99.0 999 1018.6 10.7 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 11:20:32" 0.0
"2012-09-05 12:20:27" 13.1 162595.258962 000000000068740 48.1006 -127.9504 1 "2012-09-05 12:20:27" 13.12 128227.3078 99607.1647 128227.3078 18769.9727436 5894.64329555 49640.3055566 53396.803576 "2012-09-05 12:20:00" 112 0.8 1.7 99.0 99.0 99.0 999 1018.5 9.9 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 12:20:27" 0.0
"2012-09-05 12:40:36" 13.1 163012.683339 000000000068740 48.1001 -127.9498 2 "2012-09-05 12:40:36" 13.1 127733.972 100527.1693 127733.972 18770.1559339 5894.62703761 49640.0825311 53396.6588411 "2012-09-05 12:50:00" 75 1.3 2.1 1.6 10.0 6.82 289 1018.5 9.7 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 12:40:36" 9.0
"2012-09-05 13:00:20" 13.1 160011.850368 000000000068740 48.0992 -127.9494 3 "2012-09-05 13:00:20" 13.1 126880.6344 96307.1482 126880.6344 18770.5601864 5894.64338325 49639.5228881 53396.2824819 "2012-09-05 12:50:00" 75 1.3 2.1 1.6 10.0 6.82 289 1018.5 9.7 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 13:00:20" 10.0
"2012-09-05 14:20:36" 13.1 158593.278983 000000000068740 48.0936 -127.9454 7 "2012-09-05 14:20:36" 13.1 126753.9671 94460.4723 126753.9671 18772.9096314 5894.65328929 49636.4064548 53394.2124127 "2012-09-05 14:20:00" 55 1.1 1.7 99.0 99.0 99.0 999 1018.5 9.6 10.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 14:20:36" 0.0
"2012-09-05 14:40:24" 13.1 163227.707846 000000000068740 48.0928 -127.9443 8 "2012-09-05 14:40:24" 13.1 128220.6411 100280.5014 128220.6411 18773.1873325 5894.619768 49636.0850153 53394.0075334 "2012-09-05 14:50:00" 109 0.8 1.7 1.74 10.0 7.13 284 1018.4 9.5 10.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 14:40:24" 9.0
"2012-09-05 15:00:23" 13.1 158804.719664 000000000068740 48.0917 -127.9427 9 "2012-09-05 15:00:23" 13.1 126707.3002 94873.8077 126707.3002 18773.559567 5894.56893759 49635.6651015 53393.7424409 "2012-09-05 14:50:00" 109 0.8 1.7 1.74 10.0 7.13 284 1018.4 9.5 10.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 15:00:23" 10.0
"2012-09-05 15:20:33" 13.1 159487.424528 000000000068740 48.0906 -127.9413 10 "2012-09-05 15:20:33" 13.11 126740.6337 95787.1456 126740.6337 18773.9537158 5894.53089185 49635.1977157 53393.4423392 "2012-09-05 15:20:00" 96 0.5 1.2 99.0 99.0 99.0 999 1018.4 9.8 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 15:20:33" 0.0
"2012-09-05 15:40:36" 13.1 160102.718327 000000000068740 48.0897 -127.9405 11 "2012-09-05 15:40:36" 13.13 126640.6332 96007.1467 126640.6332 18774.3140579 5894.52147283 49634.7327297 53393.1357469 "2012-09-05 15:50:00" 230 0.3 0.7 1.89 9.09 7.46 279 1018.3 9.6 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 15:40:36" 9.0
"2012-09-05 16:40:35" 13.0 160267.831423 000000000068740 48.0853 -127.9387 2 "2012-09-05 16:40:35" 13.21 127327.3033 96493.8158 127327.3033 18776.3068542 5894.61540149 49631.965638 53391.2745952 "2012-09-05 16:50:00" 193 1.9 2.6 1.77 7.69 7.17 278 1018.1 10.0 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 16:40:35" 9.0
"2012-09-05 17:00:10" 13.0 158595.976173 000000000068740 48.0833 -127.9382 3 "2012-09-05 17:00:10" 13.29 126647.2999 94633.8065 126647.2999 18777.2474333 5894.67939844 49630.6337027 53390.374302 "2012-09-05 16:50:00" 193 1.9 2.6 1.77 7.69 7.17 278 1018.1 10.0 10.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 17:00:10" 10.0
"2012-09-05 17:20:00" 13.0 160497.010536 000000000068740 48.0813 -127.9379 4 "2012-09-05 17:20:00" 13.31 127433.9705 96953.8181 127433.9705 18778.209864 5894.75616235 49629.2542085 53389.4389294 "2012-09-05 17:20:00" 218 1.1 2.1 99.0 99.0 99.0 999 1018.1 10.2 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 17:20:00" 0.0
"2012-09-05 18:20:36" 13.0 161775.527129 000000000068740 48.0763 -127.9398 7 "2012-09-05 18:20:36" 13.43 127533.971 98847.1609 127533.971 18780.9058842 5895.11652393 49625.1745117 53386.6347505 "2012-09-05 18:20:00" 231 2.0 2.7 99.0 99.0 99.0 999 1017.6 10.7 10.7 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 18:20:36" 0.0
"2012-09-05 18:40:33" 13.0 160563.065709 000000000068740 48.075 -127.9407 8 "2012-09-05 18:40:33" 13.43 126893.9678 97233.8195 126893.9678 18781.6512274 5895.23569025 49624.0166034 53385.8338 "2012-09-05 18:50:00" 216 2.7 3.4 1.64 10.0 7.28 282 1017.3 10.7 10.9 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 18:40:33" 9.0
"2012-09-05 19:00:27" 13.0 160448.518333 000000000068740 48.0732 -127.9419 9 "2012-09-05 19:00:27" 13.44 127127.3023 96887.1511 127127.3023 18782.678107 5895.39864032 49622.4256252 53384.7342124 "2012-09-05 18:50:00" 216 2.7 3.4 1.64 10.0 7.28 282 1017.3 10.7 10.9 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 19:00:27" 10.0
"2012-09-05 20:40:36" 13.0 160619.595546 000000000068740 48.0698 -127.9498 2 "2012-09-05 20:40:36" 13.35 127133.969 97260.4863 127133.969 18785.2343183 5896.0595174 49618.0721702 53381.6600727 "2012-09-05 20:50:00" 223 4.0 5.8 1.57 7.69 6.68 289 1016.6 10.8 11.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 20:40:36" 9.0
"2012-09-05 22:20:35" 13.0 158723.475322 000000000068740 48.0715 -127.9539 7 "2012-09-05 22:20:35" 13.32 126393.9653 94460.4723 126393.9653 18784.8377942 5896.22630604 49618.3115937 53381.7615016 "2012-09-05 22:20:00" 227 3.3 4.2 99.0 99.0 99.0 999 1015.7 11.4 11.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 22:20:35" 0.0
"2012-09-05 23:00:33" 13.0 159668.635913 000000000068740 48.0701 -127.9543 9 "2012-09-05 23:00:33" 13.3 126880.6344 95947.1464 126880.6344 18785.5779418 5896.31574535 49617.1959679 53380.9948736 "2012-09-05 22:50:00" 248 3.5 4.5 1.79 7.69 6.73 281 1015.6 11.2 11.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-05 23:00:33" 10.0
"2012-09-06 00:20:27" 13.0 160018.642705 000000000068740 48.072 -127.9532 1 "2012-09-06 00:20:27" 13.26 125727.2953 96113.8139 125727.2953 18784.5126852 5896.14223117 49618.8175902 53382.1081364 "2012-09-06 00:20:00" 267 2.2 3.1 99.0 99.0 99.0 999 1014.9 11.5 11.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 00:20:27" 0.0
"2012-09-06 01:00:35" 13.0 158059.67454 000000000068740 48.0725 -127.9506 3 "2012-09-06 01:00:35" 13.24 126013.9634 93860.4693 126013.9634 18783.979423 5895.9462651 49619.7889732 53382.8017536 "2012-09-06 00:50:00" 297 1.7 2.5 1.76 7.69 6.71 284 1014.9 11.6 11.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 01:00:35" 10.0
"2012-09-06 02:40:04" 13.0 157731.302293 000000000068740 48.0652 -127.9425 8 "2012-09-06 02:40:04" 12.94 126373.9652 93367.1335 126373.9652 18786.7236885 5895.77355995 49616.4083793 53380.6061531 "2012-09-06 02:50:00" 322 1.1 1.8 1.75 8.33 6.81 280 1014.3 10.5 11.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 02:40:04" 9.0
"2012-09-06 03:00:19" 13.0 158567.149359 000000000068740 48.0634 -127.9411 9 "2012-09-06 03:00:19" 12.89 126253.9646 94253.8046 126253.9646 18787.4656688 5895.76967858 49615.4337749 53379.9609875 "2012-09-06 02:50:00" 322 1.1 1.8 1.75 8.33 6.81 280 1014.3 10.5 11.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 03:00:19" 10.0
"2012-09-06 03:20:36" 13.0 157437.029514 000000000068740 48.0614 -127.939 10 "2012-09-06 03:20:36" 12.86 125713.9619 92913.7979 125713.9619 18788.2304818 5895.73070636 49614.4804165 53379.3397505 "2012-09-06 03:20:00" 328 2.1 2.8 99.0 99.0 99.0 999 1014.4 9.8 11.0 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 03:20:36" 0.0
"2012-09-06 03:40:20" 13.0 160179.954068 000000000068740 48.0594 -127.9372 11 "2012-09-06 03:40:20" 12.84 126600.633 96333.815 126600.633 18789.0280956 5895.71098732 49613.4559203 53378.6660865 "2012-09-06 03:50:00" 341 1.5 2.1 1.85 8.33 7.32 280 1014.4 9.7 11.0 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 03:40:20" 9.0
"2012-09-06 04:00:35" 13.0 161467.288202 000000000068740 48.0568 -127.9358 12 "2012-09-06 04:00:35" 12.82 127620.6381 98167.1575 127620.6381 18790.1677777 5895.7462201 49611.9019225 53377.6267829 "2012-09-06 03:50:00" 341 1.5 2.1 1.85 8.33 7.32 280 1014.4 9.7 11.0 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 04:00:35" 10.0
"2012-09-06 04:20:35" 13.0 161095.174089 000000000068740 48.054 -127.9349 1 "2012-09-06 04:20:35" 12.8 127427.3038 97847.1559 127427.3038 18791.4615155 5895.82328399 49610.0843771 53376.4014334 "2012-09-06 04:20:00" 346 2.1 2.8 99.0 99.0 99.0 999 1014.5 9.8 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 04:20:35" 0.0
"2012-09-06 05:39:59" 13.0 163370.068135 000000000068740 48.0415 -127.9355 5 "2012-09-06 05:39:59" 12.77 127833.9725 100933.838 127833.9725 18797.7406823 5896.46379624 49600.8741532 53370.1232603 "2012-09-06 05:50:00" 51 1.4 2.1 2.12 8.33 7.7 283 1014.5 10.6 11.3 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 05:39:59" 10.0
"2012-09-06 06:20:07" 13.0 160662.740723 000000000068740 48.0366 -127.937 7 "2012-09-06 06:20:07" 12.75 127893.9728 96693.8168 127893.9728 18800.3396358 5896.79445139 49596.9608379 53367.4383832 "2012-09-06 06:20:00" 87 2.2 3.4 99.0 99.0 99.0 999 1014.6 10.7 11.2 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 06:20:07" 0.0
"2012-09-06 06:39:59" 13.0 161432.076742 000000000068740 48.0337 -127.938 8 "2012-09-06 06:39:59" 12.74 127473.9707 98107.1572 127473.9707 18801.8898274 5896.9976997 49594.6185635 53365.8302045 "2012-09-06 06:50:00" 80 3.0 3.8 2.2 8.33 7.86 293 1014.7 11.0 11.1 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 06:39:59" 10.0
"2012-09-06 07:00:35" 13.0 162096.579976 000000000068740 48.0306 -127.9401 9 "2012-09-06 07:00:35" 12.72 127747.3054 99140.4957 127747.3054 18803.6593859 5897.28097345 49591.8698036 53363.930513 "2012-09-06 06:50:00" 80 3.0 3.8 2.2 8.33 7.86 293 1014.7 11.0 11.1 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 07:00:35" 10.0
"2012-09-06 07:20:35" 13.0 162595.073633 000000000068740 48.028 -127.9428 10 "2012-09-06 07:20:35" 12.73 127440.6372 99940.4997 127440.6372 18805.245903 5897.57821494 49589.3407471 53362.1721635 "2012-09-06 07:20:00" 79 3.5 4.6 99.0 99.0 99.0 999 1014.6 11.7 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 07:20:35" 0.0
"2012-09-06 08:20:36" 13.0 159673.299161 000000000068740 48.0217 -127.9512 1 "2012-09-06 08:20:36" 12.73 127113.9689 95620.4781 127113.9689 18809.29225 5898.41531021 49582.7682703 53357.5832235 "2012-09-06 08:20:00" 121 3.2 4.9 99.0 99.0 99.0 999 1014.8 11.3 11.0 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 08:20:36" 0.0
"2012-09-06 08:40:36" 13.0 159559.3261 000000000068740 48.0204 -127.9543 2 "2012-09-06 08:40:36" 12.72 126700.6335 95387.1436 126700.6335 18810.2762979 5898.67435747 49581.0858108 53356.3953407 "2012-09-06 08:50:00" 124 2.5 4.2 2.46 9.09 7.78 280 1014.9 10.9 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 08:40:36" 9.0
"2012-09-06 09:20:31" 13.0 160247.529333 000000000068740 48.0202 -127.9601 4 "2012-09-06 09:20:31" 12.7 126947.3014 96613.8164 126947.3014 18811.0089738 5899.04984496 49579.5557221 53355.2733409 "2012-09-06 09:20:00" 130 3.1 4.8 99.0 99.0 99.0 999 1015.0 11.1 10.8 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 09:20:31" 0.0
"2012-09-06 10:20:31" 13.0 164870.024084 000000000068740 48.0236 -127.966 7 "2012-09-06 10:20:31" 12.69 128187.3076 102867.181 128187.3076 18809.9652382 5899.25379669 49580.6081461 53355.9058751 "2012-09-06 10:20:00" 106 2.2 3.4 99.0 99.0 99.0 999 1015.3 11.1 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 10:20:31" 0.0
"2012-09-06 10:39:59" 13.0 159997.863847 000000000068740 48.0251 -127.9667 8 "2012-09-06 10:39:59" 12.68 127133.969 96120.4806 127133.969 18809.2969325 5899.2230614 49581.5257288 53356.51954 "2012-09-06 10:50:00" 83 2.5 4.0 2.08 9.09 7.14 283 1015.4 11.1 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 10:39:59" 10.0
"2012-09-06 10:59:59" 13.0 162024.433361 000000000068740 48.027 -127.968 9 "2012-09-06 10:59:59" 12.68 127740.6387 98907.1612 127740.6387 18808.4955154 5899.21106568 49582.5906178 53357.225257 "2012-09-06 10:50:00" 83 2.5 4.0 2.08 9.09 7.14 283 1015.4 11.1 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 10:59:59" 9.0
"2012-09-06 11:20:36" 13.0 160873.187601 000000000068740 48.0293 -127.9697 10 "2012-09-06 11:20:36" 12.68 126967.3015 97553.8211 126967.3015 18807.5391286 5899.20500656 49583.8502741 53358.0580212 "2012-09-06 11:20:00" 30 2.6 3.5 99.0 99.0 99.0 999 1015.5 11.6 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 11:20:36" 0.0
"2012-09-06 12:20:27" 13.0 164681.322956 000000000068740 48.0354 -127.9705 1 "2012-09-06 12:20:27" 12.68 128393.9753 102533.846 128393.9753 18804.5971705 5898.95133217 49588.070557 53360.914939 "2012-09-06 12:20:00" 85 3.3 4.7 99.0 99.0 99.0 999 1015.5 12.1 10.6 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 12:20:27" 0.0
"2012-09-06 12:40:20" 13.0 160307.635796 000000000068740 48.0374 -127.9695 2 "2012-09-06 12:40:20" 12.7 126867.301 96460.4823 126867.301 18803.4945299 5898.78746614 49589.753807 53362.0725117 "2012-09-06 12:50:00" 48 1.8 3.0 2.21 8.33 7.14 291 1015.7 12.1 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 12:40:20" 9.0
"2012-09-06 13:00:00" 13.0 162968.984057 000000000068740 48.0394 -127.9685 3 "2012-09-06 13:00:00" 12.7 128053.9736 100080.5004 128053.9736 18802.3918021 5898.62358019 49591.4369827 53363.2300337 "2012-09-06 12:50:00" 48 1.8 3.0 2.21 8.33 7.14 291 1015.7 12.1 10.5 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 13:00:00" 10.0
"2012-09-06 13:20:20" 13.0 162945.049354 000000000068740 48.0413 -127.9675 4 "2012-09-06 13:20:20" 12.7 127500.6375 100500.5025 127500.6375 18801.3386674 5898.46444935 49593.0474639 53364.338048 "2012-09-06 13:20:00" 64 3.5 4.7 99.0 99.0 99.0 999 1015.9 12.5 10.4 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 13:20:20" 0.0
"2012-09-06 14:20:00" 13.0 165840.442211 000000000068740 48.0449 -127.9616 7 "2012-09-06 14:20:00" 12.71 129000.645 103747.1854 129000.645 18798.9051991 5897.90426559 49597.0456779 53367.1345623 "2012-09-06 14:20:00" 55 2.6 3.8 99.0 99.0 99.0 999 1016.4 12.3 10.4 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 14:20:00" 0.0
"2012-09-06 14:40:31" 13.0 161404.103968 000000000068740 48.0454 -127.9591 8 "2012-09-06 14:40:31" 12.75 127247.3029 98327.1583 127247.3029 18798.3834694 5897.71749038 49597.9976777 53367.8148915 "2012-09-06 14:50:00" 64 1.5 2.6 2.29 9.09 7.54 289 1016.6 11.9 10.4 999.0 99.0 99.0 48.494 -124.728 46087 "2012-09-06 14:40:31" 9.0
