sample_datetime bat cal_start_datetime f id lat lon num sample_datetime temp x y z igrfx igrfy igrfz igrff
"2012-09-05 22:04:05" 13.1 "2012-09-05 22:00:32" 23015.762767720735 7 47.988102 -128.391998 213 "2012-09-05 22:04:05" 17.33 11123.1 -12046.9 16151.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:06" 13.1 "2012-09-05 22:00:32" 25640.50864823083 7 47.988102 -128.391998 214 "2012-09-05 22:04:06" 17.25 15068.7 -9756.2 18308.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:07" 13.1 "2012-09-05 22:00:32" 27425.417632736244 7 47.988102 -128.391998 215 "2012-09-05 22:04:07" 17.31 16188.7 -13650.8 17428.0 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:08" 13.1 "2012-09-05 22:00:32" 29805.414123108574 7 47.988102 -128.391998 216 "2012-09-05 22:04:08" 17.3 20031.9 -10668.8 19320.0 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:09" 13.1 "2012-09-05 22:00:32" 32735.99380758128 7 47.988102 -128.391998 217 "2012-09-05 22:04:09" 17.34 23417.5 -12011.6 19467.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:10" 13.1 "2012-09-05 22:00:32" 31700.365566661847 7 47.988102 -128.391998 218 "2012-09-05 22:04:10" 17.59 22015.9 -12381.1 19155.2 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:11" 13.1 "2012-09-05 22:00:32" 13734.963563475514 7 47.988102 -128.391998 219 "2012-09-05 22:04:11" 17.36 -2409.7 -11133.8 7673.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:12" 13.1 "2012-09-05 22:00:32" 14057.185170225224 7 47.988102 -128.391998 220 "2012-09-05 22:04:12" 17.3 691.1 -8484.9 11186.3 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:13" 13.1 "2012-09-05 22:00:32" 22478.26552850553 7 47.988102 -128.391998 221 "2012-09-05 22:04:13" 17.34 8748.7 -15420.8 13817.8 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:14" 13.1 "2012-09-05 22:00:32" 25128.939753399867 7 47.988102 -128.391998 222 "2012-09-05 22:04:14" 17.33 15087.9 -4995.6 19464.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:15" 13.1 "2012-09-05 22:00:32" 15831.40503777223 7 47.988102 -128.391998 223 "2012-09-05 22:04:15" 17.34 2950.3 -9077.7 12630.3 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:16" 13.1 "2012-09-05 22:00:32" 17363.608270460376 7 47.988102 -128.391998 224 "2012-09-05 22:04:16" 17.37 5260.7 -8276.8 14328.8 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:17" 13.1 "2012-09-05 22:00:32" 23236.694113621237 7 47.988102 -128.391998 225 "2012-09-05 22:04:17" 17.36 10396.7 -14368.8 15013.0 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:18" 13.1 "2012-09-05 22:00:32" 26210.289646816193 7 47.988102 -128.391998 226 "2012-09-05 22:04:18" 17.36 11094.3 -19871.2 13001.2 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:19" 13.1 "2012-09-05 22:00:32" 24999.874444684716 7 47.988102 -128.391998 227 "2012-09-05 22:04:19" 17.37 13817.5 -11523.2 17357.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:20" 13.1 "2012-09-05 22:00:32" 30209.70044108349 7 47.988102 -128.391998 228 "2012-09-05 22:04:20" 17.39 20086.3 -12537.9 18760.8 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:21" 13.1 "2012-09-05 22:00:32" 36276.365640593045 7 47.988102 -128.391998 229 "2012-09-05 22:04:21" 17.39 22844.7 -24218.2 14407.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:22" 13.1 "2012-09-05 22:00:32" 38816.897514613396 7 47.988102 -128.391998 230 "2012-09-05 22:04:22" 17.36 29955.1 -16587.2 18284.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:23" 13.1 "2012-09-05 22:00:32" 39678.27848521153 7 47.988102 -128.391998 231 "2012-09-05 22:04:23" 17.36 31036.7 -16712.9 18214.5 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:04:24" 13.1 "2012-09-05 22:00:32" 35264.508352449775 7 47.988102 -128.391998 232 "2012-09-05 22:04:24" 17.41 27132.7 -9250.3 20538.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:27" 13.1 "2012-09-05 22:00:32" 16901.60250922971 6 47.734055 -128.384918 175 "2012-09-05 22:03:27" 16.95 5436.7 -981.5 15973.2 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:28" 13.1 "2012-09-05 22:00:32" 14246.689429477994 6 47.734055 -128.384918 176 "2012-09-05 22:03:28" 16.95 -1178.7 7580.0 12005.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:29" 13.1 "2012-09-05 22:00:32" 22873.441125243924 6 47.734055 -128.384918 177 "2012-09-05 22:03:29" 16.93 10899.1 5743.7 19272.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:30" 13.1 "2012-09-05 22:00:32" 23480.850401337684 6 47.734055 -128.384918 178 "2012-09-05 22:03:30" 16.92 10634.3 8364.2 19191.2 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:31" 13.1 "2012-09-05 22:00:32" 24306.753060826533 6 47.734055 -128.384918 179 "2012-09-05 22:03:31" 16.98 9141.4 13213.6 18238.8 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:32" 13.1 "2012-09-05 22:00:32" 27904.676615399076 6 47.734055 -128.384918 180 "2012-09-05 22:03:32" 16.99 8279.6 21018.3 16381.4 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:33" 13.1 "2012-09-05 22:00:32" 20432.231683543527 6 47.734055 -128.384918 181 "2012-09-05 22:03:33" 16.99 9359.9 -157.0 18161.6 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:34" 13.1 "2012-09-05 22:00:32" 17540.046616528703 6 47.734055 -128.384918 182 "2012-09-05 22:03:34" 16.98 6191.9 -3756.3 15975.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:35" 13.1 "2012-09-05 22:00:32" 21432.6712861463 6 47.734055 -128.384918 183 "2012-09-05 22:03:35" 16.99 9750.3 -10155.1 16160.6 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:36" 13.1 "2012-09-05 22:00:32" 19334.109324972796 6 47.734055 -128.384918 184 "2012-09-05 22:03:36" 16.99 4828.7 -14325.3 12053.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:37" 13.1 "2012-09-05 22:00:32" 24285.90206807233 6 47.734055 -128.384918 185 "2012-09-05 22:03:37" 16.98 14070.3 -4799.4 19204.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:38" 13.1 "2012-09-05 22:00:32" 25364.79542081899 6 47.734055 -128.384918 186 "2012-09-05 22:03:38" 16.98 14054.3 -12166.4 17257.7 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:39" 13.1 "2012-09-05 22:00:32" 38860.53802316689 6 47.734055 -128.384918 187 "2012-09-05 22:03:39" 16.99 31209.5 -12039.4 19777.8 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:40" 13.1 "2012-09-05 22:00:32" 39175.884554404125 6 47.734055 -128.384918 188 "2012-09-05 22:03:40" 16.99 31590.3 -12152.2 19726.3 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:41" 13.1 "2012-09-05 22:00:32" 39829.31018847803 6 47.734055 -128.384918 189 "2012-09-05 22:03:41" 17.01 31849.5 -14620.0 18927.2 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:42" 13.1 "2012-09-05 22:00:32" 39601.82535262738 6 47.734055 -128.384918 190 "2012-09-05 22:03:42" 17.02 31519.9 -14756.2 18895.9 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:43" 13.1 "2012-09-05 22:00:32" 37064.62664846363 6 47.734055 -128.384918 191 "2012-09-05 22:03:43" 17.01 26604.7 -19305.1 17125.7 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:44" 13.1 "2012-09-05 22:00:32" 34085.38875735467 6 47.734055 -128.384918 192 "2012-09-05 22:03:44" 17.07 21107.1 -22044.7 15176.8 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:45" 13.1 "2012-09-05 22:00:32" 24221.369792189707 6 47.734055 -128.384918 193 "2012-09-05 22:03:45" 17.05 11571.1 -14676.6 15407.2 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:46" 13.1 "2012-09-05 22:00:32" 36142.794883351235 6 47.734055 -128.384918 194 "2012-09-05 22:03:46" 17.09 18371.1 -29315.9 10458.6 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:47" 13.1 "2012-09-05 22:00:32" 36732.537874478534 6 47.734055 -128.384918 195 "2012-09-05 22:03:47" 17.05 21478.3 -26983.4 12643.5 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:48" 13.1 "2012-09-05 22:00:32" 36916.10524784542 6 47.734055 -128.384918 196 "2012-09-05 22:03:48" 17.09 23993.5 -23852.9 14769.9 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:49" 13.1 "2012-09-05 22:00:32" 38084.058036270246 6 47.734055 -128.384918 197 "2012-09-05 22:03:49" 17.09 24559.9 -25544.1 13953.7 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:50" 13.1 "2012-09-05 22:00:32" 35775.15245264512 6 47.734055 -128.384918 198 "2012-09-05 22:03:50" 17.13 26655.9 -14483.6 18961.8 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:51" 13.1 "2012-09-05 22:00:32" 40119.72462754449 6 47.734055 -128.384918 199 "2012-09-05 22:03:51" 17.13 31468.7 -17157.3 18026.1 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:52" 13.1 "2012-09-05 22:00:32" 38798.97724077273 6 47.734055 -128.384918 200 "2012-09-05 22:03:52" 17.13 30643.1 -14189.6 19105.4 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:53" 13.1 "2012-09-05 22:00:32" 33615.08621452576 6 47.734055 -128.384918 201 "2012-09-05 22:03:53" 17.1 23539.1 -15526.6 18297.8 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:54" 13.1 "2012-09-05 22:00:32" 36169.0244820067 6 47.734055 -128.384918 202 "2012-09-05 22:03:54" 17.16 27484.7 -13313.3 19379.0 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:03:55" 13.1 "2012-09-05 22:00:32" 33824.59493120354 6 47.734055 -128.384918 203 "2012-09-05 22:03:55" 17.13 23017.5 -17612.4 17438.5 18998.097429954443 5940.991297663639 49272.392701486 53563.263813442114
"2012-09-05 22:02:58" 13.1 "2012-09-05 22:00:32" 38389.2234426538 5 47.988102 -128.391998 146 "2012-09-05 22:02:58" 16.58 25523.1 -24746.4 14488.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:02:59" 13.1 "2012-09-05 22:00:32" 44370.87669034724 5 47.988102 -128.391998 147 "2012-09-05 22:02:59" 16.57 38310.3 -11884.7 18969.7 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:00" 13.1 "2012-09-05 22:00:32" 40435.38463140915 5 47.988102 -128.391998 148 "2012-09-05 22:03:00" 16.55 33932.7 -6904.8 20878.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:01" 13.1 "2012-09-05 22:00:32" 44380.69914884172 5 47.988102 -128.391998 149 "2012-09-05 22:03:01" 16.6 37384.3 9970.3 21740.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:02" 13.1 "2012-09-05 22:00:32" 44918.87328629248 5 47.988102 -128.391998 150 "2012-09-05 22:03:02" 16.63 37585.9 11813.7 21574.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:03" 13.1 "2012-09-05 22:00:32" 45064.17851531302 5 47.988102 -128.391998 151 "2012-09-05 22:03:03" 16.64 37936.7 11294.6 21541.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:04" 13.1 "2012-09-05 22:00:32" 46732.695861569984 5 47.988102 -128.391998 152 "2012-09-05 22:03:04" 16.7 40603.3 9729.4 20991.8 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:05" 13.1 "2012-09-05 22:00:32" 60296.09484187181 5 47.988102 -128.391998 153 "2012-09-05 22:03:05" 16.67 54595.1 -24475.4 7479.9 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:06" 13.1 "2012-09-05 22:00:32" 46243.060436026506 5 47.988102 -128.391998 154 "2012-09-05 22:03:06" 16.66 41526.3 -3781.4 19992.2 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:07" 13.1 "2012-09-05 22:00:32" 36947.06782276504 5 47.988102 -128.391998 155 "2012-09-05 22:03:07" 16.72 27507.5 9761.3 22652.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:08" 13.1 "2012-09-05 22:00:32" 37033.24390679271 5 47.988102 -128.391998 156 "2012-09-05 22:03:08" 16.72 27972.8 8615.9 22688.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:09" 13.1 "2012-09-05 22:00:32" 56248.91509664876 5 47.988102 -128.391998 157 "2012-09-05 22:03:09" 16.75 54249.5 -2286.3 14686.9 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:10" 13.1 "2012-09-05 22:00:32" 53245.221748622665 5 47.988102 -128.391998 158 "2012-09-05 22:03:10" 16.72 50451.1 -3772.7 16598.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:11" 13.1 "2012-09-05 22:00:32" 49518.22145544002 5 47.988102 -128.391998 159 "2012-09-05 22:03:11" 16.72 45711.9 -3758.7 18664.1 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:12" 13.1 "2012-09-05 22:00:32" 41780.51511482356 5 47.988102 -128.391998 160 "2012-09-05 22:03:12" 16.73 35634.9 387.7 21808.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:13" 13.1 "2012-09-05 22:00:32" 40374.03865765723 5 47.988102 -128.391998 161 "2012-09-05 22:03:13" 16.81 33910.3 -873.8 21895.0 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:14" 13.1 "2012-09-05 22:00:32" 42953.981744886005 5 47.988102 -128.391998 162 "2012-09-05 22:03:14" 16.83 36517.4 5424.7 21956.7 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:15" 13.1 "2012-09-05 22:00:32" 44854.375467394486 5 47.988102 -128.391998 163 "2012-09-05 22:03:15" 16.76 38543.0 7835.4 21562.9 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:16" 13.1 "2012-09-05 22:00:32" 45208.68178768322 5 47.988102 -128.391998 164 "2012-09-05 22:03:16" 16.81 38500.9 10004.9 21480.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:17" 13.1 "2012-09-05 22:00:32" 45397.177463472326 5 47.988102 -128.391998 165 "2012-09-05 22:03:17" 16.84 39612.7 -12030.6 18628.0 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:18" 13.1 "2012-09-05 22:00:32" 52997.21514353372 5 47.988102 -128.391998 166 "2012-09-05 22:03:18" 16.86 46028.7 -23123.2 12465.2 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:19" 13.1 "2012-09-05 22:00:32" 43509.011255830665 5 47.988102 -128.391998 167 "2012-09-05 22:03:19" 16.87 37964.7 -5485.9 20533.4 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:20" 13.1 "2012-09-05 22:00:32" 46359.75488492147 5 47.988102 -128.391998 168 "2012-09-05 22:03:20" 16.84 39119.9 -18681.3 16427.7 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:21" 13.1 "2012-09-05 22:00:32" 33151.13056684493 5 47.988102 -128.391998 169 "2012-09-05 22:03:21" 16.9 21299.1 -19377.3 16427.6 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:22" 13.1 "2012-09-05 22:00:32" 35022.39328972251 5 47.988102 -128.391998 170 "2012-09-05 22:03:22" 16.89 25468.7 -15233.8 18596.9 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:23" 13.1 "2012-09-05 22:00:32" 30860.26928171561 5 47.988102 -128.391998 171 "2012-09-05 22:03:23" 16.9 22025.5 -5384.5 20934.2 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:24" 13.1 "2012-09-05 22:00:32" 33245.781478106364 5 47.988102 -128.391998 172 "2012-09-05 22:03:24" 16.92 23519.9 -14114.8 18784.8 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:25" 13.1 "2012-09-05 22:00:32" 36065.89334911864 5 47.988102 -128.391998 173 "2012-09-05 22:03:25" 16.93 27734.3 -11673.7 19881.7 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:03:26" 13.1 "2012-09-05 22:00:32" 31359.810891330322 5 47.988102 -128.391998 174 "2012-09-05 22:03:26" 16.92 21558.3 -12544.4 19008.3 18873.96702518627 5929.5917666314945 49456.375686500185 53563.263813442114
"2012-09-05 22:02:29" 13.1 "2012-09-05 22:00:32" 39730.150607064155 4 48.033115 -128.425293 117 "2012-09-05 22:02:29" 16.09 24937.0 23115.1 20550.5 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:30" 13.1 "2012-09-05 22:00:32" 43828.61164650324 4 48.033115 -128.425293 118 "2012-09-05 22:02:30" 16.17 30672.6 23801.1 20338.3 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:31" 13.1 "2012-09-05 22:00:32" 38876.97810697225 4 48.033115 -128.425293 119 "2012-09-05 22:02:31" 16.18 31307.0 4408.2 22624.3 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:32" 13.1 "2012-09-05 22:00:32" 42323.276328871325 4 48.033115 -128.425293 120 "2012-09-05 22:02:32" 16.15 34706.9 9510.2 22276.6 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:33" 13.1 "2012-09-05 22:00:32" 51239.10253419746 4 48.033115 -128.425293 121 "2012-09-05 22:02:33" 16.2 47043.9 7466.3 18883.1 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:34" 13.1 "2012-09-05 22:00:32" 47168.97631367465 4 48.033115 -128.425293 122 "2012-09-05 22:02:34" 16.22 41788.0 6797.8 20795.8 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:35" 13.1 "2012-09-05 22:00:32" 49033.997317881396 4 48.033115 -128.425293 123 "2012-09-05 22:02:35" 16.28 44946.4 1280.1 19558.0 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:36" 13.1 "2012-09-05 22:00:32" 47436.24419481374 4 48.033115 -128.425293 124 "2012-09-05 22:02:36" 16.26 42094.3 7116.9 20678.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:37" 13.1 "2012-09-05 22:00:32" 52093.40415350104 4 48.033115 -128.425293 125 "2012-09-05 22:02:37" 16.32 48236.7 -11439.0 16002.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:38" 13.1 "2012-09-05 22:00:32" 49209.94975601987 4 48.033115 -128.425293 126 "2012-09-05 22:02:38" 16.35 44959.9 -8741.7 17994.7 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:39" 13.1 "2012-09-05 22:00:32" 46535.083043548984 4 48.033115 -128.425293 127 "2012-09-05 22:02:39" 16.35 41123.1 -11647.5 18404.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:40" 13.1 "2012-09-05 22:00:32" 44249.09634252433 4 48.033115 -128.425293 128 "2012-09-05 22:02:40" 16.37 38195.1 -11637.4 19070.6 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:41" 13.1 "2012-09-05 22:00:32" 40697.041279557416 4 48.033115 -128.425293 129 "2012-09-05 22:02:41" 16.38 33087.9 -14133.9 19017.7 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:42" 13.1 "2012-09-05 22:00:32" 37801.40066095435 4 48.033115 -128.425293 130 "2012-09-05 22:02:42" 16.63 29366.3 -14091.8 19183.0 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:43" 13.1 "2012-09-05 22:00:32" 15630.894399873605 4 48.033115 -128.425293 131 "2012-09-05 22:02:43" 16.4 -368.1 -12903.8 8813.7 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:44" 13.1 "2012-09-05 22:00:32" 12838.36319824299 4 48.033115 -128.425293 132 "2012-09-05 22:02:44" 16.41 604.7 -2508.4 12576.4 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:45" 13.1 "2012-09-05 22:00:32" 19314.678901291627 4 48.033115 -128.425293 133 "2012-09-05 22:02:45" 16.46 8278.3 -3521.9 17091.6 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:46" 13.1 "2012-09-05 22:00:32" 21500.150216451977 4 48.033115 -128.425293 134 "2012-09-05 22:02:46" 16.46 8834.4 6758.1 18399.4 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:47" 13.1 "2012-09-05 22:00:32" 22364.94741531936 4 48.033115 -128.425293 135 "2012-09-05 22:02:47" 16.46 9207.3 8391.4 18574.2 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:48" 13.1 "2012-09-05 22:00:32" 29575.173929158896 4 48.033115 -128.425293 136 "2012-09-05 22:02:48" 16.44 17693.8 10067.3 21453.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:49" 13.1 "2012-09-05 22:00:32" 26817.16667323377 4 48.033115 -128.425293 137 "2012-09-05 22:02:49" 16.49 13034.5 12315.3 19939.8 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:50" 13.1 "2012-09-05 22:00:32" 25412.69642422858 4 48.033115 -128.425293 138 "2012-09-05 22:02:50" 16.44 12523.9 9604.7 19917.5 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:51" 13.1 "2012-09-05 22:00:32" 27485.69939059219 4 48.033115 -128.425293 139 "2012-09-05 22:02:51" 16.52 12456.3 14859.3 19480.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:52" 13.1 "2012-09-05 22:00:32" 25866.406215591684 4 48.033115 -128.425293 140 "2012-09-05 22:02:52" 16.49 13115.7 9538.9 20150.9 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:53" 13.1 "2012-09-05 22:00:32" 22261.02440230458 4 48.033115 -128.425293 141 "2012-09-05 22:02:53" 16.51 10733.0 3712.0 19146.2 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:54" 13.1 "2012-09-05 22:00:32" 21650.07673542983 4 48.033115 -128.425293 142 "2012-09-05 22:02:54" 16.47 10708.2 335.4 18813.5 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:55" 13.1 "2012-09-05 22:00:32" 25615.54611461563 4 48.033115 -128.425293 143 "2012-09-05 22:02:55" 16.55 13804.7 -13717.9 16655.5 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:56" 13.1 "2012-09-05 22:00:32" 25675.063940134598 4 48.033115 -128.425293 144 "2012-09-05 22:02:56" 16.52 15078.3 -9812.0 18318.8 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:57" 13.1 "2012-09-05 22:00:32" 42452.13288799516 4 48.033115 -128.425293 145 "2012-09-05 22:02:57" 16.54 30428.7 -26091.2 13983.1 18855.35953479204 5929.472414837726 49481.187399886876 53563.263813442114
"2012-09-05 22:02:00" 13.1 "2012-09-05 22:00:32" 35775.0944527055 3 48.049736 -128.383255 88 "2012-09-05 22:02:00" 15.56 22534.3 17470.6 21606.5 18842.552282481247 5926.107139258014 49503.29483493379 53563.263813442114
"2012-09-05 22:02:01" 13.1 "2012-09-05 22:00:32" 33724.30506756218 3 48.049736 -128.383255 89 "2012-09-05 22:02:01" 15.53 21283.7 14338.4 21880.2 18842.552282481247 5926.107139258014 49503.29483493379 53563.263813442114
"2012-09-05 22:02:02" 13.1 "2012-09-05 22:00:32" 38255.30031185221 3 48.049736 -128.383255 90 "2012-09-05 22:02:02" 15.54 27757.5 13746.1 22450.7 18842.552282481247 5926.107139258014 49503.29483493379 53563.263813442114
"2012-09-05 22:02:03" 13.1 "2012-09-05 22:00:32" 35893.58531841031 3 48.049736 -128.383255 91 "2012-09-05 22:02:03" 15.59 22918.2 17076.4 21714.1 18842.552282481247 5926.107139258014 49503.29483493379 53563.263813442114
"2012-09-05 22:02:04" 13.1 "2012-09-05 22:00:32" 37661.353368937765 3 48.049736 -128.383255 92 "2012-09-05 22:02:04" 15.6 22990.5 21332.2 20850.7 18842.552282481247 5926.107139258014 49503.29483493379 53563.263813442114
