M_datetime M_? M_datetime M_lat M_lon M_meas_num M_temp M_xf M_yf M_zf S_? S_date S_day S_drifter_id S_lat S_lon S_record_num S_time battery_voltage
"2012-08-22 04:59:59" 5.4 "2012-08-22 04:59:59" 47.7989 -129.0307 6 13.33 50689.3 368255.8 -484082.8 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 05:20:20" 3.2 "2012-08-22 05:20:20" 47.7986 -129.0273 7 13.31 56226.3 359452.0 -483366.4 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 05:40:27" 2.2 "2012-08-22 05:40:27" 47.7983 -129.0233 8 13.28 44205.1 358074.4 -483975.7 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 06:00:35" 9.9 "2012-08-22 06:00:35" 47.7981 -129.0196 9 13.25 63337.6 359217.1 -481935.8 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 06:20:00" 4.5 "2012-08-22 06:20:00" 47.7975 -129.0168 10 13.26 55227.8 344860.3 -480799.6 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 06:39:59" 2.2 "2012-08-22 06:39:59" 47.7964 -129.0141 11 13.23 55076.7 336947.5 -479886.0 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 07:00:32" 9.9 "2012-08-22 07:00:32" 47.7955 -129.0117 12 13.21 49807.0 369239.1 -485143.8 91 "2012-08-22 00:00:00" 270 68740 47.818497 -129.819244 498 07:04:10 13.3
"2012-08-22 07:20:00" 1.3 "2012-08-22 07:20:00" 47.7947 -129.0098 1 13.18 58954.2 348880.2 -481154.0 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 07:39:59" 2.2 "2012-08-22 07:39:59" 47.7941 -129.0079 2 13.15 59722.9 365828.2 -483409.4 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 07:59:59" 2.2 "2012-08-22 07:59:59" 47.7931 -129.0062 3 13.15 34600.1 362364.1 -487087.0 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 08:20:00" 2.6 "2012-08-22 08:20:00" 47.7923 -129.0046 4 13.15 40205.3 354009.2 -485032.1 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
"2012-08-22 08:40:19" 9.9 "2012-08-22 08:40:19" 47.7918 -129.0032 5 13.15 41011.1 362602.9 -485770.2 7 "2012-08-22 00:00:00" 270 68740 47.778521999999995 -129.101624 499 11:02:22 13.3
