sample_datetime bat f id lat lon num sample_datetime temp x y z igrfx igrfy igrfz igrff
"2012-08-26 00:20:00" 13.2 31383.477669308737 000000000066760 47.9188 -128.6462 7 "2012-08-26 00:20:00" 16.2 17296.2 1206.3 17296.2 18935.701270007663 5948.148470032069 49345.020060679126 53187.14372475119
"2012-08-26 00:39:59" 13.2 32388.062897617077 000000000066760 47.9203 -128.6436 8 "2012-08-26 00:39:59" 16.19 16459.6 -6602.1 16459.6 18934.682761525135 5947.924459158237 49346.739500708405 53187.14372475119
"2012-08-26 01:00:00" 13.2 36040.06583983997 000000000066760 47.9216 -128.6409 9 "2012-08-26 01:00:00" 16.13 18027.1 5125.8 18027.1 18933.751578293755 5947.703762144141 49348.336608430145 53187.14372475119
"2012-08-26 01:20:20" 13.2 31128.89823716862 000000000066760 47.9231 -128.6391 10 "2012-08-26 01:20:20" 16.09 17408.3 2670.9 17408.3 18932.81961887872 5947.527063261262 49349.86419678167 53187.14372475119
"2012-08-26 01:39:59" 13.2 32145.884052705722 000000000066760 47.9245 -128.6372 11 "2012-08-26 01:39:59" 16.06 17190.2 302.5 17190.2 18931.925881381216 5947.349044714905 49351.34257136223 53187.14372475119
"2012-08-26 02:00:03" 13.2 33504.67906546786 000000000066760 47.9256 -128.6354 12 "2012-08-26 02:00:03" 16.02 17532.4 2025.4 17532.4 18931.190319744153 5947.19090812863 49352.57767047373 53187.14372475119
"2012-08-26 02:20:00" 13.2 33412.97627299908 000000000066760 47.9267 -128.6336 1 "2012-08-26 02:20:00" 15.97 16502.6 -8482.1 16502.6 18930.454714719617 5947.032733357424 49353.81271544201 53187.14372475119
"2012-08-26 02:39:59" 13.2 32042.583627104726 000000000066760 47.928 -128.6313 2 "2012-08-26 02:39:59" 15.94 18071.9 10118.3 18071.9 18929.566580869407 5946.835492722727 49355.313616310945 53187.14372475119
"2012-08-26 03:00:27" 13.2 32621.48319834645 000000000066760 47.929 -128.6287 3 "2012-08-26 03:00:27" 15.89 17309.1 -23.3 17309.1 18928.793283118215 5946.634379089956 49356.66708106405 53187.14372475119
"2012-08-26 03:20:00" 13.2 34222.82844798191 000000000066760 47.9301 -128.627 4 "2012-08-26 03:20:00" 15.92 18019.7 4879.2 18019.7 18928.068379215816 5946.4820126046625 49357.87799756504 53187.14372475119
"2012-08-26 03:39:59" 13.2 31180.50961642545 000000000066760 47.9315 -128.6256 5 "2012-08-26 03:39:59" 15.86 17988.1 9179.7 17988.1 18927.228521345125 5946.333425036787 49359.236203993256 53187.14372475119
"2012-08-26 04:00:04" 13.2 34408.16561152309 000000000066760 47.933 -128.6247 6 "2012-08-26 04:00:04" 15.87 18367.1 11411.5 18367.1 18926.393681111393 5946.209848435456 49360.54766092173 53187.14372475119
"2012-08-26 04:20:03" 13.2 31433.94459322597 000000000066760 47.9347 -128.6233 7 "2012-08-26 04:20:03" 15.85 17350.0 826.3 17350.0 18925.406251584303 5946.047169492378 49362.12489879993 53187.14372475119
"2012-08-26 04:39:59" 13.2 35582.26607651626 000000000066760 47.9366 -128.622 8 "2012-08-26 04:39:59" 15.89 17915.7 3406.3 17915.7 18924.331277380305 5945.881038739581 49363.82419874701 53187.14372475119
"2012-08-26 04:59:59" 13.2 31844.917138375473 000000000066760 47.9391 -128.6202 9 "2012-08-26 04:59:59" 15.83 17403.5 1963.1 17403.5 18922.906997518196 5945.657048238171 49366.08137765337 53187.14372475119
"2012-08-26 05:20:00" 13.2 30344.085855896203 000000000066760 47.9416 -128.6181 10 "2012-08-26 05:20:00" 15.82 18042.9 14861.9 18042.9 18921.45001373851 5945.415120137965 49368.410192070245 53187.14372475119
"2012-08-26 05:39:59" 13.2 34765.91713402654 000000000066760 47.9435 -128.6161 11 "2012-08-26 05:39:59" 15.85 18476.6 12263.1 18476.6 18920.298759092813 5945.207145620421 49370.27667717804 53187.14372475119
"2012-08-26 06:00:34" 13.2 27416.965236874777 000000000066760 47.9452 -128.6138 12 "2012-08-26 06:00:34" 15.83 17148.8 3200.6 17148.8 18919.21319932854 5944.990612784112 49372.068799340224 53187.14372475119
"2012-08-26 06:20:00" 13.2 34264.76748162753 000000000066760 47.9468 -128.6117 1 "2012-08-26 06:20:00" 15.88 17399.0 -893.4 17399.0 18918.198433233632 5944.790604228514 49373.73990725667 53187.14372475119
"2012-08-26 06:39:59" 13.2 31879.209431226496 000000000066760 47.9482 -128.6088 2 "2012-08-26 06:39:59" 15.84 17359.4 -648.8 17359.4 18917.195124230006 5944.552257260376 49375.45637391375 53187.14372475119
"2012-08-26 07:00:00" 13.2 39094.73387938585 000000000066760 47.9498 -128.6057 3 "2012-08-26 07:00:00" 15.86 18673.0 7833.9 18673.0 18916.0716466359 5944.292525998868 49377.3666333322 53187.14372475119
"2012-08-26 07:20:00" 13.2 29541.81642367307 000000000066760 47.9516 -128.6022 4 "2012-08-26 07:20:00" 15.79 17368.3 1264.6 17368.3 18914.806256165237 5943.99946181695 49379.51851295605 53187.14372475119
"2012-08-26 07:39:59" 13.2 36809.615066990315 000000000066760 47.9532 -128.5982 5 "2012-08-26 07:39:59" 15.8 18179.1 3393.6 18179.1 18913.584849534072 5943.685834771863 49381.64388750835 53187.14372475119
"2012-08-26 07:59:59" 13.2 32209.079114591277 000000000066760 47.9548 -128.5935 6 "2012-08-26 07:59:59" 15.78 16842.6 -6844.4 16842.6 18912.287315799935 5943.330284638675 49383.93661685625 53187.14372475119
"2012-08-26 08:20:00" 13.2 32240.934027102874 000000000066760 47.9567 -128.5885 7 "2012-08-26 08:20:00" 15.79 17375.3 -1688.9 17375.3 18910.80943959542 5942.942531077372 49386.519914848606 53187.14372475119
"2012-08-26 08:39:59" 13.2 30143.85894158211 000000000066760 47.9586 -128.5836 8 "2012-08-26 08:39:59" 15.77 17421.8 723.9 17421.8 18909.342248560082 5942.560526197154 49389.07905477421 53187.14372475119
"2012-08-26 09:00:00" 13.2 29616.46802456363 000000000066760 47.9601 -128.5793 9 "2012-08-26 09:00:00" 15.77 17232.2 -1201.0 17232.2 18908.13694085328 5942.232988116582 49391.202520697785 53187.14372475119
"2012-08-26 09:20:00" 13.2 31733.71990753684 000000000066760 47.9617 -128.5745 10 "2012-08-26 09:20:00" 15.76 18207.7 11922.2 18207.7 18906.827976963184 5941.870674856225 49393.51841392988 53187.14372475119
"2012-08-26 09:39:59" 13.2 34198.97949778619 000000000066760 47.9624 -128.5699 11 "2012-08-26 09:39:59" 15.78 17451.8 -1169.6 17451.8 18905.983678750177 5941.562501102008 49395.12959950146 53187.14372475119
"2012-08-26 10:00:32" 13.2 34155.59205064377 000000000066760 47.9626 -128.5659 12 "2012-08-26 10:00:32" 15.78 18036.5 5093.8 18036.5 18905.450675314878 5941.31364176376 49396.232364603005 53187.14372475119
"2012-08-26 10:20:00" 13.2 36219.24808026804 000000000066760 47.9627 -128.5626 1 "2012-08-26 10:20:00" 15.82 18549.5 14195.5 18549.5 18905.042937473718 5941.111312775688 49397.094689957405 53187.14372475119
"2012-08-26 10:39:59" 13.2 30090.182960394242 000000000066760 47.9624 -128.5601 2 "2012-08-26 10:39:59" 15.79 17447.3 4725.9 17447.3 18904.919045749633 5940.975680088668 49397.47379791105 53187.14372475119
"2012-08-26 10:59:59" 13.2 35741.73075859645 000000000066760 47.9623 -128.5574 3 "2012-08-26 10:59:59" 15.8 18004.0 5572.9 18004.0 18904.67495782641 5940.818604580481 49398.046655854014 53187.14372475119
"2012-08-26 11:20:00" 13.2 29202.322085238357 000000000066760 47.9627 -128.5549 4 "2012-08-26 11:20:00" 15.76 17393.4 4518.0 17393.4 18904.206406543348 5940.649922026319 49398.936451068745 53187.14372475119
"2012-08-26 11:39:59" 13.2 41089.27123459359 000000000066760 47.9633 -128.553 5 "2012-08-26 11:39:59" 15.8 18152.7 1827.1 18152.7 18903.704545068413 5940.507748688521 49399.828623198955 53187.14372475119
"2012-08-26 12:00:31" 13.2 40353.04372534989 000000000066760 47.9644 -128.5513 6 "2012-08-26 12:00:31" 15.8 18097.4 2383.3 18097.4 18902.978178696416 5940.3539793218015 49401.03769191302 53187.14372475119
"2012-08-26 12:20:00" 13.2 34249.23596286492 000000000066760 47.9652 -128.5497 7 "2012-08-26 12:20:00" 15.78 18030.0 3952.0 18030.0 18902.410373942388 5940.220312744358 49402.00394824737 53187.14372475119
"2012-08-26 12:40:03" 13.2 31680.779453795007 000000000066760 47.9659 -128.5481 8 "2012-08-26 12:40:03" 15.74 18115.6 8935.0 18115.6 18901.891791098857 5940.09133367955 49402.89722565205 53187.14372475119
"2012-08-26 13:00:00" 13.2 31456.307100484635 000000000066760 47.9665 -128.5466 9 "2012-08-26 13:00:00" 15.74 17539.0 3818.4 17539.0 18901.43330294581 5939.9730454269375 49403.693616868746 53187.14372475119
"2012-08-26 13:20:00" 13.2 31107.371558040708 000000000066760 47.9668 -128.5459 10 "2012-08-26 13:20:00" 15.74 17453.2 7130.1 17453.2 18901.209485980267 5939.916894085498 49404.07984707538 53187.14372475119
"2012-08-26 13:39:59" 13.2 33702.39676536374 000000000066760 47.9673 -128.5448 11 "2012-08-26 13:39:59" 15.77 17577.6 3420.1 17577.6 18900.843693570085 5939.827299446792 49404.707609999874 53187.14372475119
"2012-08-26 14:00:32" 13.2 41439.02989320575 000000000066760 47.9678 -128.5437 12 "2012-08-26 14:00:32" 15.79 17827.4 -550.3 17827.4 18900.477890441725 5939.737692900014 49405.33535903675 53187.14372475119
"2012-08-26 14:20:00" 13.2 40429.70353960068 000000000066760 47.9685 -128.5429 1 "2012-08-26 14:20:00" 15.82 18164.3 784.1 18164.3 18900.04617080337 5939.656650951202 49406.037231376125 53187.14372475119
"2012-08-26 14:39:59" 13.2 31905.129880318622 000000000066760 47.97 -128.5422 2 "2012-08-26 14:39:59" 15.76 17331.2 4721.8 17331.2 18899.231249027966 5939.5438579474085 49407.29865080541 53187.14372475119
"2012-08-26 15:00:27" 13.2 37524.85325834066 000000000066760 47.9718 -128.5415 3 "2012-08-26 15:00:27" 15.79 18102.1 3845.1 18102.1 18898.268496027857 5939.416879653706 49408.77879792022 53187.14372475119
"2012-08-26 15:20:03" 13.2 36945.11795203799 000000000066760 47.9739 -128.541 4 "2012-08-26 15:20:03" 15.8 18107.1 4899.2 18107.1 18897.17962356527 5939.287713004289 49410.42981519138 53187.14372475119
"2012-08-26 15:39:59" 13.2 29789.47761089476 000000000066760 47.9762 -128.5413 5 "2012-08-26 15:39:59" 15.78 17508.4 6471.6 17508.4 18896.079107353973 5939.197106043512 49412.03529851001 53187.14372475119
"2012-08-26 16:00:35" 13.2 32861.232257631484 000000000066760 47.9783 -128.5424 6 "2012-08-26 16:00:35" 15.79 17570.2 3100.8 17570.2 18895.164042038796 5939.1639546103725 49413.3035860976 53187.14372475119
"2012-08-26 16:20:03" 13.2 35779.30389778426 000000000066760 47.9807 -128.5412 7 "2012-08-26 16:20:03" 15.82 17859.4 4121.2 17859.4 18893.850988300408 5938.978448773439 49415.340369345606 53187.14372475119
"2012-08-26 16:39:59" 13.2 28748.981893973218 000000000066760 47.9835 -128.5402 8 "2012-08-26 16:39:59" 15.77 17233.3 4878.8 17233.3 18892.362436480988 5938.7859724414075 49417.62079798273 53187.14372475119
"2012-08-26 17:00:28" 13.2 32336.702207398946 000000000066760 47.9866 -128.5388 9 "2012-08-26 17:00:28" 15.8 17749.6 4541.0 17749.6 18890.682352312102 5938.555180358227 49420.215318469585 53187.14372475119
"2012-08-26 17:20:32" 13.2 32472.512065129795 000000000066760 47.9899 -128.5369 10 "2012-08-26 17:20:32" 15.87 17763.0 5146.1 17763.0 18888.849075064154 5938.284754307825 49423.07485158982 53187.14372475119
"2012-08-26 17:40:19" 13.2 39053.3565366666 000000000066760 47.9927 -128.5347 11 "2012-08-26 17:40:19" 16.01 18440.3 6705.5 18440.3 18887.229400116354 5938.019846655149 49425.64136592275 53187.14372475119
"2012-08-26 18:00:00" 13.2 34285.56003465599 000000000066760 47.9953 -128.533 12 "2012-08-26 18:00:00" 16.02 17672.6 4150.2 17672.6 18885.762551364445 5937.794377277939 49427.94240562696 53187.14372475119
"2012-08-26 18:20:31" 13.2 31264.912164757476 000000000066760 47.9984 -128.5312 1 "2012-08-26 18:20:31" 15.93 17769.1 7216.9 17769.1 18884.038105668926 5937.539083045037 49430.63146740335 53187.14372475119
"2012-08-26 18:39:59" 13.2 33343.824759166426 000000000066760 48.0018 -128.5289 2 "2012-08-26 18:39:59" 15.92 17525.6 928.5 17525.6 18882.11105343594 5937.239336103922 49433.6582814635 53187.14372475119
"2012-08-26 19:00:00" 13.2 30850.419642850888 000000000066760 48.0055 -128.5261 3 "2012-08-26 19:00:00" 15.88 16849.1 -3904.2 16849.1 18879.981303264656 5936.895075905346 49437.022734362 53187.14372475119
"2012-08-26 19:20:00" 13.2 30390.017062680305 000000000066760 48.009 -128.5233 4 "2012-08-26 19:20:00" 15.86 18065.5 12844.1 18065.5 18877.949875039252 5936.56012275924 49440.2410820171 53187.14372475119
"2012-08-26 19:39:59" 13.2 29198.795106134086 000000000066760 48.0125 -128.5202 5 "2012-08-26 19:39:59" 15.89 17698.0 6553.1 17698.0 18875.88545416386 5936.206904375002 49443.53068970373 53187.14372475119
"2012-08-26 20:40:04" 13.2 37061.403230045136 000000000066760 48.0211 -128.5061 8 "2012-08-26 20:40:04" 16.23 17839.7 4708.0 17839.7 18870.104971552057 5934.94691466338 49453.15991748588 53187.14372475119
"2012-08-26 21:00:35" 13.2 34569.75594620245 000000000066760 48.0233 -128.5015 9 "2012-08-26 21:00:35" 16.39 17165.6 -1674.1 17165.6 18868.51758180233 5934.564238745138 49455.859748053714 53187.14372475119
"2012-08-26 21:20:19" 13.2 32986.57551110755 000000000066760 48.0247 -128.497 10 "2012-08-26 21:20:19" 16.39 17339.5 1477.9 17339.5 18867.335880789582 5934.22556851676 49457.95314141636 53187.14372475119
"2012-08-26 21:40:28" 13.2 35833.623166796846 000000000066760 48.0258 -128.492 11 "2012-08-26 21:40:28" 16.41 16968.1 -4509.1 16968.1 18866.2476934562 5933.870815020969 49459.9473859064 53187.14372475119
"2012-08-26 22:00:00" 13.2 36640.84387483454 000000000066760 48.0273 -128.4873 12 "2012-08-26 22:00:00" 16.46 17075.6 -4282.1 17075.6 18864.99459436322 5933.514918262623 49462.160997625295 53187.14372475119
"2012-08-26 22:20:20" 13.2 35753.45104196237 000000000066760 48.0284 -128.4828 1 "2012-08-26 22:20:20" 16.46 16574.0 -5994.6 16574.0 18863.96072682893 5933.1900505646245 49464.035612158405 53187.14372475119
"2012-08-26 22:39:59" 13.2 33493.91448173832 000000000066760 48.0293 -128.4788 2 "2012-08-26 22:39:59" 16.46 17002.7 -1867.9 17002.7 18863.080078723444 5932.904862265632 49465.64523572757 53187.14372475119
"2012-08-26 22:59:59" 13.2 35585.54523019143 000000000066760 48.0302 -128.4745 3 "2012-08-26 22:59:59" 16.44 17504.9 1425.4 17504.9 18862.1666566798 5932.601373639125 49467.32636480099 53187.14372475119
"2012-08-26 23:20:04" 13.2 38072.51152813536 000000000066760 48.0315 -128.4705 4 "2012-08-26 23:20:04" 16.41 16611.0 -6159.1 16611.0 18861.088294601697 5932.296802356994 49469.22684414871 53187.14372475119
"2012-08-26 23:40:04" 13.2 34507.71713124472 000000000066760 48.0325 -128.4665 5 "2012-08-26 23:40:04" 16.26 17374.4 1485.7 17374.4 18860.158048786267 5932.006445528606 49470.90893242695 53187.14372475119
"2012-08-27 00:00:04" 13.2 28335.525649968098 000000000066760 48.0331 -128.4621 6 "2012-08-27 00:00:04" 16.16 16967.9 2699.6 16967.9 18859.381731932626 5931.710832053228 49472.39536189229 53187.14372475119
"2012-08-27 00:20:00" 13.2 32889.85404254631 000000000066760 48.0333 -128.458 7 "2012-08-27 00:20:00" 16.17 17871.8 7953.1 17871.8 18858.835729128397 5931.452435280317 49473.51914285837 53187.14372475119
"2012-08-27 00:40:28" 13.2 28623.660772165393 000000000066760 48.0332 -128.4543 8 "2012-08-27 00:40:28" 16.12 17118.0 2844.0 17118.0 18858.481570945445 5931.232576719308 49474.32920364596 53187.14372475119
"2012-08-27 01:00:00" 13.2 35672.03885342132 000000000066760 48.033 -128.4515 9 "2012-08-27 01:00:00" 16.21 17602.6 1814.2 17602.6 18858.274988739915 5931.0720899843955 49474.851766130625 53187.14372475119
"2012-08-27 01:20:20" 13.2 31453.024906358372 000000000066760 48.0329 -128.4489 10 "2012-08-27 01:20:20" 16.22 16941.4 -3047.4 16941.4 18858.04081072597 5930.9189192886515 49475.39934560143 53187.14372475119
"2012-08-27 01:39:59" 13.2 28788.042440047917 000000000066760 48.0333 -128.4464 11 "2012-08-27 01:39:59" 16.13 16945.1 -32.6 16945.1 18857.570468354326 5930.747845132604 49476.28676997515 53187.14372475119
"2012-08-27 01:59:59" 13.2 34061.238785017784 000000000066760 48.0329 -128.4441 12 "2012-08-27 01:59:59" 16.01 17035.2 -2539.8 17035.2 18857.51725375527 5930.627190293595 49476.5445252102 53187.14372475119
"2012-08-27 02:20:28" 13.2 31905.1174091242 000000000066760 48.0319 -128.4417 1 "2012-08-27 02:20:28" 16.11 17618.4 4481.3 17618.4 18857.74963007033 5930.529148935417 49476.389680722525 53187.14372475119
"2012-08-27 02:39:59" 13.2 34027.326982000806 000000000066760 48.0311 -128.4396 2 "2012-08-27 02:39:59" 16.06 17592.7 5331.7 17592.7 18857.91590441011 5930.439741918738 49476.308743215675 53187.14372475119
"2012-08-27 03:00:00" 13.2 30865.930919057017 000000000066760 48.0306 -128.4387 3 "2012-08-27 03:00:00" 15.87 17319.0 4767.9 17319.0 18858.064818296876 5930.4089385852285 49476.159742556425 53187.14372475119
"2012-08-27 03:20:19" 13.2 35351.79442206577 000000000066760 48.0305 -128.4386 4 "2012-08-27 03:20:19" 15.83 17815.5 3189.4 17815.5 18858.103326291162 5930.407643168522 49476.11085607539 53187.14372475119
"2012-08-27 03:40:21" 13.2 34473.49755014713 000000000066760 48.0304 -128.4387 5 "2012-08-27 03:40:21" 15.74 17663.8 3208.3 17663.8 18858.163647008925 5930.418512391413 49476.014254135895 53187.14372475119
"2012-08-27 04:00:00" 13.2 27552.65316389694 000000000066760 48.0303 -128.4392 6 "2012-08-27 04:00:00" 15.67 16872.4 1797.0 16872.4 18858.267592727247 5930.453709821327 49475.82222064445 53187.14372475119
"2012-08-27 04:20:00" 13.2 32408.44204308501 000000000066760 48.03 -128.44 7 "2012-08-27 04:20:00" 15.69 17846.2 8094.1 17846.2 18858.50308228517 5930.516722625428 49475.413120171455 53187.14372475119
"2012-08-27 04:39:59" 13.2 29422.154386448317 000000000066760 48.0302 -128.441 8 "2012-08-27 04:39:59" 15.67 17428.0 5744.3 17428.0 18858.513318346024 5930.567960988818 49475.32003016274 53187.14372475119
"2012-08-27 04:59:59" 13.2 31373.858776535602 000000000066760 48.0304 -128.4415 9 "2012-08-27 04:59:59" 15.66 17894.7 7568.0 17894.7 18858.469024225935 5930.588791600346 49475.34623096019 53187.14372475119
"2012-08-27 05:20:21" 13.2 33353.19199012293 000000000066760 48.0311 -128.442 10 "2012-08-27 05:20:21" 15.63 17757.4 5866.6 17757.4 18858.177664838535 5930.585687615936 49475.7361577003 53187.14372475119
"2012-08-27 05:39:59" 13.2 31601.923691129945 000000000066760 48.0323 -128.4428 11 "2012-08-27 05:39:59" 15.61 17704.3 5704.3 17704.3 18857.671948812767 5930.576881972836 49476.41821896801 53187.14372475119
"2012-08-27 06:00:00" 13.2 36348.841396391166 000000000066760 48.0341 -128.4434 12 "2012-08-27 06:00:00" 15.6 16760.7 -8057.1 16760.7 18856.847900315464 5930.527171561065 49477.58440861937 53187.14372475119
"2012-08-27 06:20:00" 13.2 34666.72689265602 000000000066760 48.0358 -128.444 1 "2012-08-27 06:20:00" 15.55 17461.8 -121.4 17461.8 18856.073230435537 5930.482226330134 49478.67780254072 53187.14372475119
"2012-08-27 06:39:59" 13.2 29475.411647337514 000000000066760 48.037 -128.4443 2 "2012-08-27 06:39:59" 15.53 17066.5 244.8 17066.5 18855.512905859887 5930.4429763728795 49479.479046101646 53187.14372475119
"2012-08-27 07:00:00" 13.2 37416.09695652394 000000000066760 48.0385 -128.4451 3 "2012-08-27 07:00:00" 15.59 17946.0 1086.1 17946.0 18854.858842260906 5930.419737113617 49480.37917948207 53187.14372475119
"2012-08-27 07:20:00" 13.2 37122.62310195766 000000000066760 48.0404 -128.4457 4 "2012-08-27 07:20:00" 15.59 17477.0 -2271.1 17477.0 18853.985225864264 5930.36514602422 49481.617889292684 53187.14372475119
"2012-08-27 07:40:03" 13.2 32560.30147357361 000000000066760 48.0426 -128.4451 5 "2012-08-27 07:40:03" 15.59 17539.9 1265.2 17539.9 18852.83231928997 5930.223181371017 49483.3609261457 53187.14372475119
"2012-08-27 08:20:00" 13.2 33097.90707507047 000000000066760 48.0464 -128.4435 7 "2012-08-27 08:20:00" 15.58 17499.5 1158.5 17499.5 18850.779192386417 5929.943579365768 49486.50576530381 53187.14372475119
"2012-08-27 08:40:04" 13.2 32324.743748094897 000000000066760 48.0482 -128.4428 8 "2012-08-27 08:40:04" 15.57 17993.7 5723.8 17993.7 18849.812871751765 5929.814602979717 49487.981482246076 53187.14372475119
"2012-08-27 09:00:00" 13.2 35215.50837812795 000000000066760 48.05 -128.4408 9 "2012-08-27 09:00:00" 15.57 18178.9 7388.4 18178.9 18848.70456237223 5929.606499711951 49489.76712998826 53187.14372475119
"2012-08-27 09:20:03" 13.2 32808.47287683473 000000000066760 48.0511 -128.4389 10 "2012-08-27 09:20:03" 15.54 17215.7 -2838.9 17215.7 18847.95321778248 5929.438045867199 49491.019926148176 53187.14372475119
"2012-08-27 09:40:03" 13.2 35487.723129696555 000000000066760 48.0522 -128.4365 11 "2012-08-27 09:40:03" 15.55 18279.7 6865.0 18279.7 18847.147236719346 5929.239113658304 49492.39189171687 53187.14372475119
"2012-08-27 10:00:00" 13.2 37108.447737678274 000000000066760 48.0535 -128.4342 12 "2012-08-27 10:00:00" 15.55 18181.5 1757.7 18181.5 18846.253214518492 5929.036600747562 49493.88532776454 53187.14372475119
"2012-08-27 10:20:00" 13.2 30821.92643898171 000000000066760 48.0552 -128.4321 1 "2012-08-27 10:20:00" 15.56 17625.1 3070.4 17625.1 18845.18313642293 5928.826977713971 49495.621742614225 53187.14372475119
"2012-08-27 10:40:19" 13.2 34507.75744742043 000000000066760 48.057 -128.4297 2 "2012-08-27 10:40:19" 15.55 18669.4 13766.0 18669.4 18844.030743114734 5928.594200617645 49497.50224991443 53187.14372475119
"2012-08-27 10:59:59" 13.2 32017.15851149193 000000000066760 48.0587 -128.4269 3 "2012-08-27 10:59:59" 15.52 17731.5 3640.3 17731.5 18842.884024318846 5928.341776425288 49499.405309657974 53187.14372475119
"2012-08-27 11:20:00" 13.2 25566.576511336047 000000000066760 48.0602 -128.4246 4 "2012-08-27 11:20:00" 15.47 17136.5 710.5 17136.5 18841.890762021794 5928.1293734622695 49501.04370450545 53187.14372475119
"2012-08-27 11:39:59" 13.2 34490.24539503887 000000000066760 48.0617 -128.4216 5 "2012-08-27 11:39:59" 15.53 17810.6 -1353.6 17810.6 18840.820953021434 5927.874213533329 49502.84885998675 53187.14372475119
"2012-08-27 12:00:00" 13.2 26238.997456838933 000000000066760 48.063 -128.4185 6 "2012-08-27 12:00:00" 15.46 17527.2 5361.7 17527.2 18839.83908697977 5927.622493942822 49504.53241106301 53187.14372475119
"2012-08-27 12:20:00" 13.2 29205.349465637286 000000000066760 48.0639 -128.4155 7 "2012-08-27 12:20:00" 15.44 18130.9 8444.4 18130.9 18839.06600048957 5927.39606207376 49505.901397672176 53187.14372475119
"2012-08-27 12:39:59" 13.2 34812.59261100788 000000000066760 48.0641 -128.4129 8 "2012-08-27 12:39:59" 15.46 17911.4 -994.5 17911.4 18838.68296332923 5927.227713502297 49506.66639973863 53187.14372475119
"2012-08-27 13:00:00" 13.2 33882.66050651867 000000000066760 48.0638 -128.4112 9 "2012-08-27 13:00:00" 15.47 18099.0 4671.4 18099.0 18838.64567542777 5927.138375268535 49506.85360704575 53187.14372475119
"2012-08-27 13:20:00" 13.2 32576.732042364227 000000000066760 48.0638 -128.4096 10 "2012-08-27 13:20:00" 15.47 18456.4 8724.4 18456.4 18838.47086159075 5927.040668165012 49507.23494321875 53187.14372475119
"2012-08-27 13:39:59" 13.2 29904.591667668697 000000000066760 48.0638 -128.4079 11 "2012-08-27 13:39:59" 15.47 17516.2 -929.4 17516.2 18838.28512074818 5926.936836130247 49507.64010712633 53187.14372475119
"2012-08-27 13:59:59" 13.2 30333.29160262697 000000000066760 48.064 -128.4063 12 "2012-08-27 13:59:59" 15.54 17783.1 5057.0 17783.1 18838.011330591176 5926.829454200429 49508.1667374754 53187.14372475119
"2012-08-27 14:20:00" 13.2 26248.931987416174 000000000066760 48.0639 -128.4049 1 "2012-08-27 14:20:00" 15.59 17536.0 6023.8 17536.0 18837.907852153723 5926.748736832896 49508.42773959998 53187.14372475119
"2012-08-27 14:39:59" 13.2 31346.61266006265 000000000066760 48.0637 -128.4038 2 "2012-08-27 14:39:59" 15.66 16638.2 -8842.1 16638.2 18837.886640916084 5926.691160960902 49508.54459116615 53187.14372475119
"2012-08-27 15:00:00" 13.2 31894.02415406372 000000000066760 48.0643 -128.4033 3 "2012-08-27 15:00:00" 15.71 17689.2 501.9 17689.2 18837.535077107674 5926.631680104065 49509.09965584315 53187.14372475119
"2012-08-27 15:20:00" 13.2 31096.47450146077 000000000066760 48.0653 -128.403 4 "2012-08-27 15:20:00" 15.67 17605.1 3510.4 17605.1 18837.007394064294 5926.565129797229 49509.8976381917 53187.14372475119
"2012-08-27 15:39:59" 13.2 33483.5598576376 000000000066760 48.0667 -128.4027 5 "2012-08-27 15:39:59" 15.98 17864.5 1340.7 17864.5 18836.281717915135 5926.479277434355 49510.98617400321 53187.14372475119
"2012-08-27 16:00:00" 13.2 29867.187849879672 000000000066760 48.068 -128.4025 6 "2012-08-27 16:00:00" 16.16 17332.3 -2552.1 17332.3 18835.616429432717 5926.404343800949 49511.97819081986 53187.14372475119
"2012-08-27 16:20:00" 13.2 31969.64220162622 000000000066760 48.0694 -128.4024 7 "2012-08-27 16:20:00" 16.28 18102.4 5935.7 18102.4 18834.912541313926 5926.330682507525 49513.01897669991 53187.14372475119
"2012-08-27 16:40:06" 13.2 33291.61148607859 000000000066760 48.0709 -128.4017 8 "2012-08-27 16:40:06" 16.27 17677.0 184.5 17677.0 18834.09353815376 5926.215497229474 49514.27531967674 53187.14372475119
"2012-08-27 16:59:59" 13.2 31902.83079555794 000000000066760 48.0725 -128.4003 9 "2012-08-27 16:59:59" 16.42 17126.2 -5821.3 17126.2 18833.148465072412 5926.052656072146 49515.77101776306 53187.14372475119
"2012-08-27 17:20:00" 13.2 30893.37686786603 000000000066760 48.0742 -128.3987 10 "2012-08-27 17:20:00" 16.53 17231.5 -1790.6 17231.5 18832.131952520434 5925.872710820354 49517.386906817635 53187.14372475119
"2012-08-27 17:39:59" 13.2 33783.80076234763 000000000066760 48.0756 -128.3971 11 "2012-08-27 17:39:59" 16.59 17686.5 1650.3 17686.5 18831.263896466353 5925.707210362203 49518.78483293689 53187.14372475119
"2012-08-27 18:00:00" 13.2 28943.38583148143 000000000066760 48.077 -128.3945 12 "2012-08-27 18:00:00" 16.73 17243.3 394.7 17243.3 18830.28644545952 5925.480478400955 49520.420916139374 53187.14372475119
"2012-08-27 18:20:00" 13.2 34062.18466114585 000000000066760 48.0785 -128.392 1 "2012-08-27 18:20:00" 16.84 18180.8 5677.4 18180.8 18829.27033542246 5925.25495979478 49522.10569243483 53187.14372475119
